Postal Code,Place Name,State,State Abbreviation,County,Latitude,Longitude
81013,San Giovanni E Paolo,Campania,,Caserta,41.0884,14.2841
81014,Fontegreca,Campania,,Caserta,41.4566,14.1845
81016,Castello Del Matese,Campania,,Caserta,41.3679,14.3777
81017,Sant'Angelo D'Alife,Campania,,Caserta,41.3602,14.2642
81020,Castel Morrone,Campania,,Caserta,41.1218,14.3554
81021,Arienzo,Campania,,Caserta,41.022,14.4937
81022,Casagiove,Campania,,Caserta,41.0758,14.3088
81023,Cervino,Campania,,Caserta,41.0423,14.4225
81024,Grotticella,Campania,,Caserta,41.0036,14.4107
81025,Cantone,Campania,,Caserta,40.927,14.0524
81027,Polvica,Campania,,Caserta,40.9811,14.4659
81028,Santa Maria A Vico,Campania,,Caserta,41.0322,14.4674
81030,Lusciano,Campania,,Caserta,40.9673,14.186
81031,Aversa,Campania,,Caserta,40.9733,14.2077
81032,Carinaro,Campania,,Caserta,40.9839,14.2206
81033,Casal Di Principe,Campania,,Caserta,41.0125,14.1258
81034,Mondragone,Campania,,Caserta,41.1152,13.8946
81035,Roccamonfina,Campania,,Caserta,41.2892,13.9841
81036,San Cipriano D'Aversa,Campania,,Caserta,40.9999,14.1327
81037,Lauro Di Sessa Aurunca,Campania,,Caserta,41.2645,13.8896
81038,Trentola Ducenta,Campania,,Caserta,40.9764,14.1772
81039,Bonifica Villa Literno,Campania,,Caserta,40.9904,14.0551
81040,Liberi,Campania,,Caserta,41.2289,14.2909
81041,Bellona,Campania,,Caserta,41.1611,14.2333
81042,Pozzillo,Campania,,Caserta,41.2038,14.1944
81043,Capua,Campania,,Caserta,41.1008,14.2211
81044,Conca Della Campania,Campania,,Caserta,41.3318,13.9908
81046,Grazzanise,Campania,,Caserta,41.0908,14.1028
81047,Caturano,Campania,,Caserta,41.0627,14.289
81049,San Pietro Infine,Campania,,Caserta,41.4471,13.9625
81050,Camigliano,Campania,,Caserta,41.1812,14.2126
81051,Statigliano,Campania,,Caserta,41.2789,14.2421
81052,Pignataro Maggiore,Campania,,Caserta,41.1919,14.1733
81053,Riardo,Campania,,Caserta,41.2621,14.1522
81054,San Prisco,Campania,,Caserta,41.0878,14.2806
81055,Santa Maria Capua Vetere,Campania,,Caserta,41.08,14.2566
81056,Sparanise,Campania,,Caserta,41.1878,14.0947
81057,Casi,Campania,,Caserta,41.2583,14.039
81058,Patenora,Campania,,Caserta,41.3378,14.1322
81059,Montano,Campania,,Caserta,41.3071,14.1009
66010,San Rocco,Abruzzi,,Chieti,42.2439,14.1299
66011,Colle Sant'Antonio,Abruzzi,,Chieti,42.3198,14.1366
66012,Casalincontrada,Abruzzi,,Chieti,42.2978,14.136
66014,Villa Tucci,Abruzzi,,Chieti,42.3046,14.3221
66015,Fara San Martino,Abruzzi,,Chieti,42.091,14.204
66016,Villa San Vincenzo,Abruzzi,,Chieti,41.9863,14.3809
66017,Palena,Abruzzi,,Chieti,41.9841,14.1388
66018,Taranta Peligna,Abruzzi,,Chieti,42.0186,14.1694
66019,Fallascoso,Abruzzi,,Chieti,42.0056,14.2427
66020,Scerni,Abruzzi,,Chieti,42.1031,14.5702
66021,Miracoli,Abruzzi,,Chieti,42.1594,14.6146
66022,Fossacesia,Abruzzi,,Chieti,42.2433,14.4804
66023,Francavilla Al Mare Rione Foro,Abruzzi,,Chieti,42.4133,14.3031
66026,Ortona Porto,Abruzzi,,Chieti,42.358,14.4105
66030,Filetto,Abruzzi,,Chieti,42.2292,14.2461
66031,Casalanguida,Abruzzi,,Chieti,42.0369,14.5
66032,Castel Frentano,Abruzzi,,Chieti,42.1981,14.3563
66033,Castiglione Messer Marino,Abruzzi,,Chieti,41.8667,14.4509
66034,Nasuti,Abruzzi,,Chieti,42.2282,14.3551
66036,Orsogna,Abruzzi,,Chieti,42.22,14.28
66037,Sant'Eusanio Del Sangro,Abruzzi,,Chieti,42.17,14.3281
66038,Marina Di San Vito,Abruzzi,,Chieti,42.3081,14.4453
66040,Fallo,Abruzzi,,Chieti,41.9388,14.3247
66041,Monte Marcone,Abruzzi,,Chieti,42.1255,14.4335
66042,Bomba,Abruzzi,,Chieti,42.0353,14.3681
66043,Selva Piana,Abruzzi,,Chieti,42.1222,14.304
66044,Piane D'Archi,Abruzzi,,Chieti,42.1094,14.3769
66045,Schiavi Di Abruzzo,Abruzzi,,Chieti,41.816,14.4847
66046,Tornareccio,Abruzzi,,Chieti,42.0392,14.417
66047,Villa Santa Maria,Abruzzi,,Chieti,41.9487,14.3493
66050,Olmi,Abruzzi,,Chieti,41.9201,14.483
66051,Cupello,Abruzzi,,Chieti,42.0718,14.6742
66052,Gissi,Abruzzi,,Chieti,42.022,14.5462
66054,San Lorenzo Di Vasto,Abruzzi,,Chieti,42.1245,14.6743
09011,Cussorgia,Sardegna,,Carbonia-Iglesias,39.1033,8.4013
09013,Serbariu,Sardegna,,Carbonia-Iglesias,39.2071,8.5214
09014,Carloforte,Sardegna,,Carbonia-Iglesias,39.1457,8.3063
09015,Domusnovas,Sardegna,,Carbonia-Iglesias,39.3213,8.6514
09016,Bindua,Sardegna,,Carbonia-Iglesias,39.2973,8.5417
09017,Sant'Antioco,Sardegna,,Carbonia-Iglesias,39.0617,8.4547
93010,Acquaviva Platani,Sicilia,,Caltanissetta,37.5728,13.7025
93011,Butera,Sicilia,,Caltanissetta,37.1898,14.1829
93012,Gela,Sicilia,,Caltanissetta,37.0662,14.2502
93013,Mazzarino,Sicilia,,Caltanissetta,37.3055,14.215
93014,Polizzello,Sicilia,,Caltanissetta,37.6066,13.8345
93015,Niscemi,Sicilia,,Caltanissetta,37.149,14.3865
93016,Riesi,Sicilia,,Caltanissetta,37.2831,14.0831
93017,San Cataldo,Sicilia,,Caltanissetta,37.4758,13.9802
93018,Santa Caterina Villarmosa,Sicilia,,Caltanissetta,37.5909,14.0327
93019,Trabia Miniere,Sicilia,,Caltanissetta,37.3055,14.0374
12010,Santa Croce Cervasca,Piemonte,,Cuneo,44.3784,7.5059
12011,Aradolo La Bruna,Piemonte,,Cuneo,44.298,7.4316
12012,San Giacomo Di Boves,Piemonte,,Cuneo,44.1757,7.3862
12013,Chiusa Di Pesio,Piemonte,,Cuneo,44.3235,7.677
12014,Demonte,Piemonte,,Cuneo,44.3151,7.2954
12015,Limone Piemonte,Piemonte,,Cuneo,44.2014,7.5762
12016,Peveragno,Piemonte,,Cuneo,44.3325,7.6209
12017,Robilante,Piemonte,,Cuneo,44.2945,7.5113
12018,Brignola,Piemonte,,Cuneo,44.2978,7.4549
12019,Vernante,Piemonte,,Cuneo,44.245,7.5345
12020,Melle,Piemonte,,Cuneo,44.5627,7.3214
12021,Acceglio,Piemonte,,Cuneo,44.4752,6.9907
12022,Busca,Piemonte,,Cuneo,44.5192,7.4755
12023,Caraglio,Piemonte,,Cuneo,44.4205,7.4341
12024,Costigliole Saluzzo,Piemonte,,Cuneo,44.5656,7.4866
12025,Montemale Di Cuneo,Piemonte,,Cuneo,44.4373,7.3749
12026,Piasco,Piemonte,,Cuneo,44.5641,7.455
12027,Pradleves,Piemonte,,Cuneo,44.4188,7.2814
12028,San Michele Prazzo,Piemonte,,Cuneo,44.501,7.0695
12029,Lottulo,Piemonte,,Cuneo,44.492,7.2166
12030,Oncino,Piemonte,,Cuneo,44.6762,7.1905
12031,Bagnolo Piemonte,Piemonte,,Cuneo,44.7616,7.315
12032,Galleane,Piemonte,,Cuneo,44.7517,7.4246
12033,Moretta,Piemonte,,Cuneo,44.7648,7.5383
12034,Paesana,Piemonte,,Cuneo,44.6863,7.2759
12035,Racconigi,Piemonte,,Cuneo,44.7711,7.6841
12036,Staffarda,Piemonte,,Cuneo,44.7224,7.437
12037,Via Dei Romani,Piemonte,,Cuneo,44.6841,7.4809
12038,Levaldigi,Piemonte,,Cuneo,44.5577,7.6225
12039,Falicetto,Piemonte,,Cuneo,44.5998,7.5152
12040,Ceresole Alba,Piemonte,,Cuneo,44.8008,7.8236
12041,Isola,Piemonte,,Cuneo,44.1103,7.7922
12042,Bandito,Piemonte,,Cuneo,44.7225,7.8209
12043,Valpone,Piemonte,,Cuneo,44.8059,8.0238
12044,Centallo,Piemonte,,Cuneo,44.5036,7.5864
12045,Gerbo,Piemonte,,Cuneo,44.5252,7.657
12046,San Rocco Monta',Piemonte,,Cuneo,44.4156,8.0314
12047,Crava,Piemonte,,Cuneo,44.4295,7.7475
12048,Sommariva Del Bosco,Piemonte,,Cuneo,44.7699,7.7864
12049,Trinita',Piemonte,,Cuneo,44.5095,7.7581
12050,Neviglie,Piemonte,,Cuneo,44.6922,8.118
12051,Mussotto,Piemonte,,Cuneo,44.713,8.0215
12052,Neive,Piemonte,,Cuneo,44.7264,8.1158
12053,Santuario Tinella,Piemonte,,Cuneo,44.7327,8.1902
12054,Santa Libera,Piemonte,,Cuneo,44.67,8.2074
12055,San Rocco Cherasca,Piemonte,,Cuneo,44.648,8.0745
12056,Mango,Piemonte,,Cuneo,44.6867,8.1518
12058,Valdivilla,Piemonte,,Cuneo,44.7111,8.1946
12060,Bossolasco,Piemonte,,Cuneo,44.5292,8.0521
12061,Carru',Piemonte,,Cuneo,44.4796,7.8771
12062,Cherasco,Piemonte,,Cuneo,44.6516,7.8583
12063,Dogliani,Piemonte,,Cuneo,44.5306,7.9459
12064,Rivalta,Piemonte,,Cuneo,44.6641,7.9166
12065,Perno,Piemonte,,Cuneo,44.6131,7.976
12066,Borgo,Piemonte,,Cuneo,44.7036,7.1537
12068,Narzole,Piemonte,,Cuneo,44.5964,7.8709
12069,Santa Vittoria D'Alba,Piemonte,,Cuneo,44.6997,7.9384
12070,Montezemolo,Piemonte,,Cuneo,44.3781,8.1414
12071,Bagnasco,Piemonte,,Cuneo,44.3073,8.0463
12072,Camerana,Piemonte,,Cuneo,44.4228,8.1406
12073,Ceva,Piemonte,,Cuneo,44.3874,8.035
12074,Cortemilia,Piemonte,,Cuneo,44.5798,8.1913
12075,Garessio Borgo Piave,Piemonte,,Cuneo,44.1179,8.0295
12076,Lesegno,Piemonte,,Cuneo,44.4017,7.9656
12077,Prunetto,Piemonte,,Cuneo,44.4912,8.1449
12078,Ponte Di Nava,Piemonte,,Cuneo,44.1189,7.8703
12079,Saliceto,Piemonte,,Cuneo,44.4144,8.1699
12080,Montaldo Di Mondovi',Piemonte,,Cuneo,44.3195,7.8653
12081,Beinette,Piemonte,,Cuneo,44.366,7.6478
12082,Fontane,Piemonte,,Cuneo,44.5606,8.1381
12083,Gosi Pianvignale,Piemonte,,Cuneo,44.3303,7.7812
12084,Rifreddo Mondovi',Piemonte,,Cuneo,44.4424,7.8567
12087,Serra,Piemonte,,Cuneo,44.6828,8.4156
12088,Lurisia,Piemonte,,Cuneo,44.3037,7.708
12089,Villanova Mondovi',Piemonte,,Cuneo,44.348,7.7675
18025,Briga Alta,Piemonte,,Cuneo,44.0834,7.7495
22010,Codogna,Lombardia,,Como,46.026,9.2139
22011,Griante,Lombardia,,Como,45.9946,9.2351
22012,Cernobbio,Lombardia,,Como,45.8409,9.0763
22013,Vercana,Lombardia,,Como,46.1602,9.3353
22014,Dongo,Lombardia,,Como,46.123,9.2792
22015,Gravedona,Lombardia,,Como,46.146,9.3052
22016,Lenno,Lombardia,,Como,45.9739,9.1921
22017,Menaggio,Lombardia,,Como,46.0208,9.2389
22018,Porlezza,Lombardia,,Como,46.0394,9.1309
22019,Tremezzo,Lombardia,,Como,45.9846,9.2197
22020,Faloppio,Lombardia,,Como,45.8106,8.9655
22021,Bellagio,Lombardia,,Como,45.9627,9.2459
22022,Casasco D'Intelvi,Lombardia,,Como,45.9447,9.0769
22023,Castiglione D'Intelvi,Lombardia,,Como,45.9561,9.0917
22024,Scaria,Lombardia,,Como,45.9863,9.0461
22025,Lezzeno,Lombardia,,Como,45.9458,9.1902
22026,Maslianico,Lombardia,,Como,45.8465,9.0476
22027,Ronago,Lombardia,,Como,45.8333,8.9849
22028,Blessagno,Lombardia,,Como,45.96,9.0982
22029,Uggiate Trevano,Lombardia,,Como,45.8244,8.9608
22030,Corneno,Lombardia,,Como,45.818,9.2612
22031,Albavilla,Lombardia,,Como,45.8014,9.1863
22032,Albese Con Cassano,Lombardia,,Como,45.796,9.1649
22033,Asso,Lombardia,,Como,45.8623,9.2708
22034,Brunate,Lombardia,,Como,45.8202,9.096
22035,Canzo,Lombardia,,Como,45.8507,9.2742
22036,Erba,Lombardia,,Como,45.8122,9.224
22037,Ponte Lambro,Lombardia,,Como,45.8275,9.2266
22038,Tavernerio,Lombardia,,Como,45.8017,9.1417
22039,Osigo,Lombardia,,Como,45.8784,9.3
22040,Nobile,Lombardia,,Como,45.7812,9.2314
22044,Romano' Brianza,Lombardia,,Como,45.7264,9.22
22045,Lambrugo,Lombardia,,Como,45.7599,9.2406
22046,Merone,Lombardia,,Como,45.7881,9.2452
22060,Carimate,Lombardia,,Como,45.7039,9.1117
22063,Mirabello Di Cantu',Lombardia,,Como,45.7377,9.1342
22066,Mariano Comense,Lombardia,,Como,45.6973,9.1787
22069,Rovellasca,Lombardia,,Como,45.6655,9.0524
22070,Puginate,Lombardia,,Como,45.7109,9.0591
22071,Caslino Al Piano,Lombardia,,Como,45.7122,9.0409
22072,Cermenate,Lombardia,,Como,45.7039,9.0871
22073,Molinetto,Lombardia,,Como,45.7448,9.0775
22074,Manera,Lombardia,,Como,45.6738,9.0417
22075,Lurate Caccivio,Lombardia,,Como,45.7675,9.0022
22076,Mozzate,Lombardia,,Como,45.6731,8.9564
22077,Olgiate Comasco,Lombardia,,Como,45.7854,8.9693
22078,Turate,Lombardia,,Como,45.6583,9.0053
22079,Villa Guardia,Lombardia,,Como,45.7775,9.0278
26010,Olmeneta,Lombardia,,Cremona,45.2361,10.0212
26011,Casalbuttano Ed Uniti,Lombardia,,Cremona,45.2528,9.9628
26012,Castelleone,Lombardia,,Cremona,45.2948,9.7628
26013,Sabbioni,Lombardia,,Cremona,45.0288,10.6272
26014,Casaletto Di Sopra,Lombardia,,Cremona,45.4199,9.7823
26015,Soresina,Lombardia,,Cremona,45.2875,9.8581
26016,Spino D'Adda,Lombardia,,Cremona,45.3998,9.4935
26017,Trescore Cremasco,Lombardia,,Cremona,45.4025,9.6261
26018,Trigolo,Lombardia,,Cremona,45.3309,9.8159
26019,Vailate,Lombardia,,Cremona,45.4642,9.6054
26020,Agnadello,Lombardia,,Cremona,45.4453,9.5581
26021,Annicco,Lombardia,,Cremona,45.2456,9.8806
26022,Castelverde,Lombardia,,Cremona,45.1899,9.9967
26023,Farfengo,Lombardia,,Cremona,45.3698,9.9788
26024,Paderno Ponchielli,Lombardia,,Cremona,45.2396,9.9303
26025,Pandino,Lombardia,,Cremona,45.4054,9.553
26026,Roggione,Lombardia,,Cremona,45.1829,9.8073
26027,Rivolta D'Adda,Lombardia,,Cremona,45.4713,9.5125
26028,Casanova Del Morbasco,Lombardia,,Cremona,45.1651,9.959
26029,Gallignano,Lombardia,,Cremona,45.4394,9.8368
26030,Casteldidone,Lombardia,,Cremona,45.0705,10.4074
26031,Isola Dovarese,Lombardia,,Cremona,45.1753,10.3122
26032,Ostiano,Lombardia,,Cremona,45.2217,10.2531
26033,Pieve Terzagni,Lombardia,,Cremona,45.1856,10.222
26034,Drizzona,Lombardia,,Cremona,45.1418,10.3498
26035,Pieve San Giacomo,Lombardia,,Cremona,45.1313,10.1874
26036,Rivarolo Del Re Ed Uniti,Lombardia,,Cremona,45.0289,10.471
26037,San Giovanni In Croce,Lombardia,,Cremona,45.0787,10.3753
26038,San Lorenzo De' Picenardi,Lombardia,,Cremona,45.146,10.3089
26039,Ca' De' Stefani,Lombardia,,Cremona,45.1628,10.1688
26040,Castelponzone,Lombardia,,Cremona,45.0624,10.3133
26041,Casalbellotto,Lombardia,,Cremona,44.9621,10.4792
26042,Cingia De' Botti,Lombardia,,Cremona,45.0861,10.275
26043,Persico Dosimo,Lombardia,,Cremona,45.187,10.1054
26044,Levata,Lombardia,,Cremona,45.2007,10.1376
26045,Motta Baluffi,Lombardia,,Cremona,45.057,10.2578
26046,San Daniele Po,Lombardia,,Cremona,45.0641,10.1807
26047,Scandolara Ripa D'Oglio,Lombardia,,Cremona,45.2215,10.1605
26048,San Salvatore,Lombardia,,Cremona,45.0962,10.18
26049,Stagno Lombardo,Lombardia,,Cremona,45.0742,10.0891
87010,Santa Maria Le Grotte,Calabria,,Cosenza,39.4769,16.1426
87011,Doria,Calabria,,Cosenza,39.7313,16.3564
87012,Castrovillari,Calabria,,Cosenza,39.8124,16.2026
87013,Fagnano Castello,Calabria,,Cosenza,39.566,16.0543
87014,Laino Borgo,Calabria,,Cosenza,39.9553,15.9744
87015,Laino Castello,Calabria,,Cosenza,39.9392,15.9778
87016,Morano Calabro,Calabria,,Cosenza,39.8429,16.1374
87017,Roggiano Gravina,Calabria,,Cosenza,39.6189,16.1609
87018,San Marco Argentano Stazione,Calabria,,Cosenza,39.5382,16.2225
87019,Spezzano Albanese Stazione,Calabria,,Cosenza,39.7128,16.2909
87020,Acquappesa Marina,Calabria,,Cosenza,39.4937,15.9515
87021,Belvedere Marittimo,Calabria,,Cosenza,39.6189,15.8625
87022,Cetraro,Calabria,,Cosenza,39.5176,15.942
87023,Cirella,Calabria,,Cosenza,39.7156,15.8103
87024,Cariglio,Calabria,,Cosenza,39.4328,16.0187
87026,Mormanno,Calabria,,Cosenza,39.8894,15.9877
87027,Santuario San Francesco,Calabria,,Cosenza,39.3703,16.0464
87028,Praia A Mare,Calabria,,Cosenza,39.9001,15.7789
87029,Scalea,Calabria,,Cosenza,39.8145,15.7909
87030,Scornavacca,Calabria,,Cosenza,39.232,16.0624
87031,Aiello Calabro,Calabria,,Cosenza,39.1172,16.1669
87032,Amantea,Calabria,,Cosenza,39.1342,16.0755
87033,Vadi,Calabria,,Cosenza,39.1608,16.1069
87034,Grimaldi,Calabria,,Cosenza,39.1431,16.2366
87035,Aria Di Lupi,Calabria,,Cosenza,39.1561,16.1817
87036,Castiglione Cosentino Stazione,Calabria,,Cosenza,39.409,16.2394
87037,Bucita,Calabria,,Cosenza,39.349,16.1315
87038,Pollella,Calabria,,Cosenza,39.3197,16.0519
87040,Tivolille,Calabria,,Cosenza,39.2759,16.2035
87041,Acri,Calabria,,Cosenza,39.491,16.3861
87042,Altomonte,Calabria,,Cosenza,39.6993,16.1313
87043,Bisignano,Calabria,,Cosenza,39.5126,16.2872
87044,Cerisano,Calabria,,Cosenza,39.2772,16.1763
87045,Tessano,Calabria,,Cosenza,39.2565,16.242
87046,Parantoro,Calabria,,Cosenza,39.4017,16.1329
87047,San Pietro In Guarano,Calabria,,Cosenza,39.3433,16.3124
87048,Santa Sofia D'Epiro,Calabria,,Cosenza,39.5475,16.3299
87050,Colosimi,Calabria,,Cosenza,39.1202,16.3971
87051,Camarda Di Aprigliano,Calabria,,Cosenza,39.2114,16.4551
87052,Croce Di Magara,Calabria,,Cosenza,39.3275,16.4824
87053,Celico,Calabria,,Cosenza,39.3113,16.3408
87054,Saliano,Calabria,,Cosenza,39.1837,16.436
87055,Monte Oliveto,Calabria,,Cosenza,39.1336,16.0718
87056,Santo Stefano Di Rogliano,Calabria,,Cosenza,39.1936,16.3191
87057,Calvisi,Calabria,,Cosenza,39.1285,16.3067
87058,Spezzano Della Sila,Calabria,,Cosenza,39.3024,16.3395
87060,Mirto,Calabria,,Cosenza,39.6057,16.7689
87061,Campana,Calabria,,Cosenza,39.4147,16.8231
87062,Cariati,Calabria,,Cosenza,39.4933,16.9603
87064,Corigliano Scalo,Calabria,,Cosenza,39.5025,16.2098
87066,Longobucco,Calabria,,Cosenza,39.4494,16.6114
87067,Amica,Calabria,,Cosenza,39.6009,16.6721
87069,Macchia Albanese,Calabria,,Cosenza,39.5805,16.3814
87070,Borgata Marina,Calabria,,Cosenza,39.9722,16.6225
87071,Amendolara Marina,Calabria,,Cosenza,39.9411,16.6091
87072,Francavilla Marittima,Calabria,,Cosenza,39.82,16.3886
87073,Oriolo,Calabria,,Cosenza,40.0549,16.4471
87074,Rocca Imperiale,Calabria,,Cosenza,40.1108,16.5811
87075,Trebisacce,Calabria,,Cosenza,39.8721,16.5312
87076,Villapiana,Calabria,,Cosenza,39.8475,16.4561
95010,Fornazzo,Sicilia,,Catania,37.7377,15.1129
95011,Calatabiano,Sicilia,,Catania,37.8221,15.2289
95012,Verzella,Sicilia,,Catania,37.8867,15.0664
95013,Fiumefreddo Di Sicilia,Sicilia,,Catania,37.7951,15.2103
95014,Carruba,Sicilia,,Catania,37.6892,15.1944
95015,Linguaglossa,Sicilia,,Catania,37.8427,15.1417
95016,Carrabba,Sicilia,,Catania,37.7513,15.194
95017,Piedimonte Etneo,Sicilia,,Catania,37.808,15.1775
95018,Torre Archirafi,Sicilia,,Catania,37.711,15.2173
95019,Pisano Etneo,Sicilia,,Catania,37.702,15.0623
95020,Aci Bonaccorsi,Sicilia,,Catania,37.5985,15.1081
95021,Cannizzaro,Sicilia,,Catania,37.545,15.1278
95022,San Nicolo',Sicilia,,Catania,37.5761,15.1356
95024,Santa Maria La Scala,Sicilia,,Catania,37.6175,15.1724
95025,Santa Maria La Stella,Sicilia,,Catania,37.6264,15.1333
95027,San Gregorio Di Catania,Sicilia,,Catania,37.5663,15.1096
95028,Valverde,Sicilia,,Catania,37.5781,15.125
95029,Viagrande,Sicilia,,Catania,37.6089,15.0975
95030,Gravina Di Catania,Sicilia,,Catania,37.5583,15.0518
95031,Adrano,Sicilia,,Catania,37.6628,14.8356
95032,Belpasso,Sicilia,,Catania,37.5958,14.9842
95033,Biancavilla,Sicilia,,Catania,37.6463,14.868
95034,Bronte,Sicilia,,Catania,37.7872,14.834
95035,Maletto,Sicilia,,Catania,37.8299,14.8659
95036,Randazzo,Sicilia,,Catania,37.8777,14.9503
95037,Trappeto,Sicilia,,Catania,37.555,15.0939
95038,Santa Maria Di Licodia,Sicilia,,Catania,37.616,14.8914
95039,Trecastagni,Sicilia,,Catania,37.6197,15.0789
95040,Licodia Eubea,Sicilia,,Catania,37.1583,14.7071
95041,Granieri,Sicilia,,Catania,37.1276,14.5786
95042,Grammichele,Sicilia,,Catania,37.2147,14.6364
95043,Militello In Val Di Catania,Sicilia,,Catania,37.2759,14.7942
95044,Borgo Lupo,Sicilia,,Catania,37.3428,14.6274
95045,San Nullo,Sicilia,,Catania,37.5269,15.0538
95046,Palagonia,Sicilia,,Catania,37.3294,14.7457
95047,Paterno',Sicilia,,Catania,37.5673,14.9009
95048,Scordia,Sicilia,,Catania,37.2992,14.8417
95049,Vizzini,Sicilia,,Catania,37.162,14.7506
88020,Jacurso,Calabria,,Catanzaro,38.847,16.3809
88021,Borgia,Calabria,,Catanzaro,38.8274,16.5097
88022,Acconia,Calabria,,Catanzaro,38.8367,16.2645
88024,Girifalco,Calabria,,Catanzaro,38.8253,16.425
88025,San Pietro A Maida,Calabria,,Catanzaro,38.847,16.3444
88040,Castagna,Calabria,,Catanzaro,39.0549,16.4374
88041,San Bernardo,Calabria,,Catanzaro,39.0501,16.3463
88042,Falerna,Calabria,,Catanzaro,39.0034,16.172
88044,Marcellinara,Calabria,,Catanzaro,38.9278,16.4903
88045,Cavora' Di Gimigliano,Calabria,,Catanzaro,38.953,16.5577
88046,Bella Di Lamezia Terme,Calabria,,Catanzaro,38.9744,16.3081
88047,Nocera Terinese,Calabria,,Catanzaro,39.0365,16.1596
88049,Soveria Mannelli,Calabria,,Catanzaro,39.0839,16.3728
88050,Amaroni,Calabria,,Catanzaro,38.7942,16.4489
88051,Cropani,Calabria,,Catanzaro,38.9689,16.7822
88054,Sersale,Calabria,,Catanzaro,39.0121,16.7279
88055,Albi,Calabria,,Catanzaro,39.025,16.5956
88056,Tiriolo,Calabria,,Catanzaro,38.9493,16.5102
88060,Marina Di Guardavalle,Calabria,,Catanzaro,38.482,16.5774
88062,Cardinale,Calabria,,Catanzaro,38.651,16.3857
88064,Chiaravalle Centrale,Calabria,,Catanzaro,38.6811,16.4119
88065,Guardavalle,Calabria,,Catanzaro,38.5061,16.5044
88067,San Vito Sullo Ionio,Calabria,,Catanzaro,38.7128,16.4106
88068,Soverato Marina,Calabria,,Catanzaro,38.6861,16.5508
88069,Copanello,Calabria,,Catanzaro,38.7672,16.5655
88070,Botricello,Calabria,,Catanzaro,38.9364,16.8569
94010,Cerami,Sicilia,,Enna,37.8095,14.5082
94011,Agira,Sicilia,,Enna,37.6574,14.5225
94012,Barrafranca,Sicilia,,Enna,37.3757,14.201
94013,Leonforte,Sicilia,,Enna,37.64,14.3931
94014,San Giacomo,Sicilia,,Enna,37.7483,14.3723
94015,Grottacalda,Sicilia,,Enna,37.4786,14.3382
94016,Pietraperzia,Sicilia,,Enna,37.4211,14.138
94017,Regalbuto,Sicilia,,Enna,37.6509,14.6409
94018,Troina,Sicilia,,Enna,37.7867,14.5915
94019,Valguarnera Caropepe,Sicilia,,Enna,37.4967,14.3897
47010,Galeata,Emilia-Romagna,,Forli,43.9989,11.9142
47011,Castrocaro Terme E Terra Del Sole,Emilia-Romagna,,Forli,44.1876,11.9606
47012,Nespoli,Emilia-Romagna,,Forli,44.0278,11.9813
47013,San Ruffillo,Emilia-Romagna,,Forli,44.2145,11.5991
47014,Teodorano,Emilia-Romagna,,Forli,44.0872,12.1067
47015,Modigliana,Emilia-Romagna,,Forli,44.1622,11.7945
47016,Fiumana,Emilia-Romagna,,Forli,44.1453,11.9872
47017,Calbola,Emilia-Romagna,,Forli,44.0585,11.8671
47018,Monte Guidi,Emilia-Romagna,,Forli,44.249,12.2219
47019,Tredozio,Emilia-Romagna,,Forli,44.0792,11.7426
47020,Montiano,Emilia-Romagna,,Forli,44.0839,12.3055
47021,Bagno Di Romagna,Emilia-Romagna,,Forli,43.8336,11.9599
47023,Lizzano,Emilia-Romagna,,Forli,44.1253,12.1754
47025,Monte Castello,Emilia-Romagna,,Forli,43.948,12.185
47027,Ranchio,Emilia-Romagna,,Forli,43.9708,12.0814
47028,Balze,Emilia-Romagna,,Forli,43.7781,12.0938
47030,Montegelli,Emilia-Romagna,,Forli,43.9802,12.2475
47032,Panighina,Emilia-Romagna,,Forli,44.1744,12.1655
47034,Forlimpopoli,Emilia-Romagna,,Forli,44.1888,12.1267
47035,Gambettola,Emilia-Romagna,,Forli,44.1178,12.3396
47039,Savignano Sul Rubicone,Emilia-Romagna,,Forli,44.0894,12.3952
47042,Bagnarola,Emilia-Romagna,,Forli,44.1618,12.3425
47043,Gatteo,Emilia-Romagna,,Forli,44.1318,12.3875
44010,Filo,Emilia-Romagna,,Ferrara,44.59,11.9303
44011,Argenta,Emilia-Romagna,,Ferrara,44.6139,11.8368
44012,Ospitale,Emilia-Romagna,,Ferrara,44.8915,11.4314
44014,Madonna Boschi,Emilia-Romagna,,Ferrara,44.8205,11.4939
44015,Portomaggiore,Emilia-Romagna,,Ferrara,44.6996,11.8078
44016,San Biagio,Emilia-Romagna,,Ferrara,44.9187,11.4313
44019,Montesanto,Emilia-Romagna,,Ferrara,44.7299,11.7295
44020,Ostellato,Emilia-Romagna,,Ferrara,44.7467,11.9445
44021,Pontemaodino,Emilia-Romagna,,Ferrara,44.8361,12.151
44022,Comacchio,Emilia-Romagna,,Ferrara,44.6945,12.1792
44023,Lagosanto,Emilia-Romagna,,Ferrara,44.7632,12.144
44025,Massa Fiscaglia,Emilia-Romagna,,Ferrara,44.8113,12.0091
44026,Bosco,Emilia-Romagna,,Ferrara,44.7369,11.5085
44027,Migliarino,Emilia-Romagna,,Ferrara,44.771,11.9349
44028,Poggio Renatico,Emilia-Romagna,,Ferrara,44.7652,11.4873
44029,Porto Garibaldi,Emilia-Romagna,,Ferrara,44.68,12.2408
44030,Alberone Di Ro,Emilia-Romagna,,Ferrara,44.9644,11.8362
