Postal Code,Place Name,State,State Abbreviation,County,Latitude,Longitude
744101,Marine Jetty,Andaman and Nicobar,AN,A&N Islands,11.6667,92.7333
744102,Haddo,Andaman and Nicobar,AN,A&N Islands,11.6833,92.7167
744103,Jangli Ghat,Andaman and Nicobar,AN,A&N Islands,11.6667,92.7333
744104,Neel Island,Andaman and Nicobar,AN,A&N Islands,11.6667,92.7333
744105,New Secretariate Bldg,Andaman and Nicobar,AN,A&N Islands,11.6667,92.7333
744106,Shadipur,Andaman and Nicobar,AN,A&N Islands,11.65,92.75
744107,Bambooflat,Andaman and Nicobar,AN,A&N Islands,11.6667,92.7333
744201,Betapur,Andaman and Nicobar,AN,A&N Islands,12.7167,92.9
744202,Diglipur,Andaman and Nicobar,AN,A&N Islands,13.2667,93
744203,Long Island,Andaman and Nicobar,AN,A&N Islands,12.9917,92.95
744204,Mayabunder,Andaman and Nicobar,AN,A&N Islands,12.9917,92.95
744205,Ranghat,Andaman and Nicobar,AN,A&N Islands,12.9917,92.95
744206,Wimberlygunji,Andaman and Nicobar,AN,A&N Islands,12.9917,92.95
744207,Hut Bay,Andaman and Nicobar,AN,A&N Islands,12.9917,92.95
744208,Bakultala,Andaman and Nicobar,AN,A&N Islands,12.9917,92.95
744209,Kadamtala A & N,Andaman and Nicobar,AN,A&N Islands,12.9917,92.95
744210,Oralkatcha,Andaman and Nicobar,AN,A&N Islands,12.9917,92.95
744211,Havelock,Andaman and Nicobar,AN,A&N Islands,12.9917,92.95
744301,Car Nicobar,Andaman and Nicobar,AN,A&N Islands,12.1967,92.82
744302,Campbell Bay,Andaman and Nicobar,AN,A&N Islands,12.1967,92.82
744303,Nancowrie,Andaman and Nicobar,AN,A&N Islands,12.1967,92.82
744304,Kapanga,Andaman and Nicobar,AN,A&N Islands,12.1967,92.82
500001,Gandhi Bhawan,Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500002,Tagarikanaka,Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500003,Housing Board Colony,Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500004,Ac Guards,Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500007,Engineering College,Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500008,Langar House,Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500010,Haig Lines,Andhra Pradesh,AP,Hyderabad,17.4381,78.5406
500011,Old Air Port Hyd,Andhra Pradesh,AP,Hyderabad,17.4381,78.5406
500012,Osmania General Hospital,Andhra Pradesh,AP,Hyderabad,17.4381,78.5406
500013,Zinda Tilasmath,Andhra Pradesh,AP,Hyderabad,17.4381,78.5406
500014,Hankimpet (Hyd),Andhra Pradesh,AP,Hyderabad,17.4381,78.5406
500015,M C Eme,Andhra Pradesh,AP,Hyderabad,17.4381,78.5406
500016,Old Begumpet,Andhra Pradesh,AP,Hyderabad,17.4381,78.5406
500017,Lallaguda,Andhra Pradesh,AP,Hyderabad,17.4381,78.5406
500018,Sanathnagar,Andhra Pradesh,AP,Hyderabad,17.4381,78.5406
500021,Eme Records,Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500022,Central Secretariat (Hyd),Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500023,Dabirpura,Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500024,Darju Sahifa,Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500025,Padmarao Nagar,Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500026,West Maredpalli,Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500027,Barkatpura,Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500028,J N T U Hyd,Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500029,Himmat Nagar,Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500030,A P E R L,Andhra Pradesh,AP,Hyderabad,15.9667,77.6667
500031,Ibrahim Bagh Lines Hyderabad,Andhra Pradesh,AP,Hyderabad,15.9667,77.6667
500032,Administrative Building,Andhra Pradesh,AP,Hyderabad,15.9667,77.6667
500034,Banjara Hills Hyderabad,Andhra Pradesh,AP,Hyderabad,15.9667,77.6667
500035,Injapur,Andhra Pradesh,AP,Hyderabad,15.9667,77.6667
500036,Osman Nagar,Andhra Pradesh,AP,Hyderabad,15.9667,77.6667
500037,T I E Balanagar,Andhra Pradesh,AP,Hyderabad,15.9667,77.6667
500038,B K Guda,Andhra Pradesh,AP,Hyderabad,15.9667,77.6667
500039,Uppal,Andhra Pradesh,AP,Hyderabad,15.9667,77.6667
500040,Industrial Estate Moulali,Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500041,Raj Bhavan (Hyd),Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500042,Raju Colony,Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500044,Nallakunta,Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500045,Padmavatinagar,Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500047,Radhakrishnagar,Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500048,Bakaram,Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500049,A P S E Board (Hyd),Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500051,Hindustan Machine,Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500133,Lingam Palli (Hyd),Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500134,Central University Campus,Andhra Pradesh,AP,Ranga Reddy,16.7024,78.1036
500171,Chaitanya Bharati (Hyd),Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500252,Academy (Hyderabad),Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500253,Uppuguda,Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500264,Bahadur Purra (Hyd),Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500265,Fateh Darwaza,Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500266,High Court Hyderabad,Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500380,Gandhi Nagar (Hyd),Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500463,A Gs OFFICE,Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500587,Jai Jawahar Nagar,Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500594,Sainikpuri (Secbad),Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500659,Saidabad (Hyd),Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500660,P & T Colony (Ga) (H/D),Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500661,Vamasthli Puram (Hyd),Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500762,Ecil Hyderabad,Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500768,Central Training Institute,Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500855,Ind Dev Are Jeed Hyd,Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500890,A Gs OFFICE STAFF,Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
500963,Lal Bahadur Nagar (Hyd),Andhra Pradesh,AP,Hyderabad,16.7024,78.1036
501103,Ekmamidi,Andhra Pradesh,AP,Ranga Reddy,18.1308,79.1847
501106,Yenkepalli,Andhra Pradesh,AP,Ranga Reddy,18.1308,79.1847
501114,Madireddi Palli,Andhra Pradesh,AP,Ranga Reddy,18.1308,79.1847
501141,Tandur,Andhra Pradesh,AP,Ranga Reddy,19.15,79.4667
501142,Jangaon,Andhra Pradesh,AP,Ranga Reddy,17.1117,78.9028
501143,Basheerabad,Andhra Pradesh,AP,Ranga Reddy,18.1308,79.1847
501144,Yalal,Andhra Pradesh,AP,Ranga Reddy,18.1308,79.1847
501146,Agnoor,Andhra Pradesh,AP,Ranga Reddy,18.1308,79.1847
501150,Yekmai,Andhra Pradesh,AP,Ranga Reddy,18.1308,79.1847
501152,Indoor,Andhra Pradesh,AP,Ranga Reddy,18.1308,79.1847
501155,Pagdial,Andhra Pradesh,AP,Ranga Reddy,18.1308,79.1847
501158,C C I (Tandur),Andhra Pradesh,AP,Ranga Reddy,18.1308,79.1847
501206,Yenkatla,Andhra Pradesh,AP,Ranga Reddy,17.5091,78.8475
501504,Himayat Nagar,Andhra Pradesh,AP,Ranga Reddy,17.1633,78.6629
501505,Hayatnagar,Andhra Pradesh,AP,Ranga Reddy,17.3239,78.6042
501506,Ibrahimpatnam,Andhra Pradesh,AP,Ranga Reddy,17.1633,78.6629
501508,Japal,Andhra Pradesh,AP,Ranga Reddy,17.1203,78.7178
501509,Yacharam,Andhra Pradesh,AP,Ranga Reddy,17.0458,78.6667
501528,Batasingaram,Andhra Pradesh,AP,Ranga Reddy,17.3031,78.7272
502001,Hanuman Nagar,Andhra Pradesh,AP,Medak,16.6289,80.0624
502101,Rahimkhanpot,Andhra Pradesh,AP,Medak,16.1667,81.1667
502103,Bara E Imam,Andhra Pradesh,AP,Medak,16.1667,81.1667
502109,Machavaram,Andhra Pradesh,AP,Medak,16.1667,81.1667
502110,Fort,Andhra Pradesh,AP,Medak,16.1667,81.1667
502113,Havoli Ghanapur,Andhra Pradesh,AP,Medak,16.1667,81.1667
502117,Rajpalli,Andhra Pradesh,AP,Medak,16.1667,81.1667
502220,Zahirabad Gadi,Andhra Pradesh,AP,Medak,16.6289,80.0624
502228,Madhu Nagar,Andhra Pradesh,AP,Medak,16.6289,80.0624
502246,Zarasangam,Andhra Pradesh,AP,Medak,16.6289,80.0624
502251,Handnoor,Andhra Pradesh,AP,Medak,16.6289,80.0624
502257,Rai Kode,Andhra Pradesh,AP,Medak,16.6289,80.0624
502267,Ibrahim Nagar,Andhra Pradesh,AP,Medak,16.6289,80.0624
502281,Jagadevpur,Andhra Pradesh,AP,Medak,16.6289,80.0624
502284,Raj Gopal Pet,Andhra Pradesh,AP,Medak,16.6289,80.0624
502291,Sadashivpet Bazar,Andhra Pradesh,AP,Medak,16.6289,80.0624
502305,Dhanora,Andhra Pradesh,AP,Medak,17.0911,78.9581
502307,Idapasham,Andhra Pradesh,AP,Medak,17.0911,78.9581
502308,Nagi Reddi Pet,Andhra Pradesh,AP,Medak,17.0911,78.9581
502323,Yelmakanna,Andhra Pradesh,AP,Medak,17.0911,78.9581
502324,Icrisat (I C R I S A T),Andhra Pradesh,AP,Medak,17.0911,78.9581
502330,Indrakannu,Andhra Pradesh,AP,Medak,17.0911,78.9581
502375,Palmukula,Andhra Pradesh,AP,Medak,17.0911,78.9581
503001,Valmikinagar,Andhra Pradesh,AP,Nizamabad,18.4135,78.1415
503002,Namdewada,Andhra Pradesh,AP,Nizamabad,18.4135,78.1415
503102,Jangampalli,Andhra Pradesh,AP,Nizamabad,17.9942,78.2742
503103,Talmadla,Andhra Pradesh,AP,Nizamabad,17.9942,78.2742
503110,Rajampet (Kamareddy),Andhra Pradesh,AP,Nizamabad,18.4,78.1333
503111,Indira Nagar,Andhra Pradesh,AP,Nizamabad,18.4,78.1333
503114,Gandhari,Andhra Pradesh,AP,Nizamabad,18.4,78.1333
503120,Yerra Pahad,Andhra Pradesh,AP,Nizamabad,18.2833,78.1917
503122,Yella Reddy,Andhra Pradesh,AP,Nizamabad,18.2833,78.1917
503124,Lingampet,Andhra Pradesh,AP,Nizamabad,18.2333,78.15
503145,Dharamraopet,Andhra Pradesh,AP,Nizamabad,18.2688,78.1348
503164,Indalwai R S,Andhra Pradesh,AP,Nizamabad,18.2688,78.1348
503165,Darpalli,Andhra Pradesh,AP,Nizamabad,18.2688,78.1348
503176,Nadepalli,Andhra Pradesh,AP,Nizamabad,18.2688,78.1348
503178,Padkal,Andhra Pradesh,AP,Nizamabad,18.2688,78.1348
503180,Camp Ootpalli,Andhra Pradesh,AP,Nizamabad,18.3833,77.8833
503187,Banswada,Andhra Pradesh,AP,Nizamabad,18.3833,77.8833
503193,Jankampet R S,Andhra Pradesh,AP,Nizamabad,18.2688,78.1348
503201,Jakora,Andhra Pradesh,AP,Nizamabad,18.6833,77.9667
503202,Edpalli,Andhra Pradesh,AP,Nizamabad,18.6833,77.9667
503217,Balkonda,Andhra Pradesh,AP,Nizamabad,18.8667,78.35
503220,Fathepur,Andhra Pradesh,AP,Nizamabad,18.775,78.1583
503224,Ziryatnagar,Andhra Pradesh,AP,Nizamabad,18.775,78.1583
503225,Palem,Andhra Pradesh,AP,Nizamabad,18.775,78.1583
503230,Dharamaram,Andhra Pradesh,AP,Nizamabad,18.775,78.1583
503231,Bardipur,Andhra Pradesh,AP,Nizamabad,18.775,78.1583
503246,Jannepalli,Andhra Pradesh,AP,Nizamabad,18.775,78.1583
503309,Madnoor,Andhra Pradesh,AP,Nizamabad,18.4135,78.1415
503311,Vailpur,Andhra Pradesh,AP,Nizamabad,18.4135,78.1415
503313,Vannel B,Andhra Pradesh,AP,Nizamabad,18.4135,78.1415
503315,Padgal,Andhra Pradesh,AP,Nizamabad,18.4135,78.1415
504001,Adarsh Nagar,Andhra Pradesh,AP,Adilabad,19.2833,78.1917
504002,Adilabad Collecotorate,Andhra Pradesh,AP,Adilabad,19.2833,78.1917
504101,Basar,Andhra Pradesh,AP,Adilabad,18.8833,77.9667
504106,Indra Nagar,Andhra Pradesh,AP,Adilabad,18.8833,77.9667
504205,Jannaram,Andhra Pradesh,AP,Adilabad,19.2833,78.1917
504206,Dandepalli,Andhra Pradesh,AP,Adilabad,19.2833,78.1917
504209,Cement Works,Andhra Pradesh,AP,Adilabad,19.2833,78.1917
504215,Laxshotti Pet,Andhra Pradesh,AP,Adilabad,19.2833,78.1917
504216,Jaipur Adilabad,Andhra Pradesh,AP,Adilabad,19.2833,78.1917
504218,Devapur (Cement Works),Andhra Pradesh,AP,Adilabad,19.2833,78.1917
504220,Madaram Town Shop,Andhra Pradesh,AP,Adilabad,19.2833,78.1917
504231,Kalyani Khani,Andhra Pradesh,AP,Adilabad,19.2833,78.1917
504251,A G M Colony,Andhra Pradesh,AP,Adilabad,19.2833,78.1917
504272,Tandur (Adb),Andhra Pradesh,AP,Adilabad,19.2833,78.1917
504295,Wakndi,Andhra Pradesh,AP,Adilabad,19.2833,78.1917
504296,M G Road,Andhra Pradesh,AP,Adilabad,19.2833,78.1917
504305,Hatnoor,Andhra Pradesh,AP,Adilabad,19.6833,78.4167
504307,Echoda,Andhra Pradesh,AP,Adilabad,19.6833,78.4167
504311,Ootnur,Andhra Pradesh,AP,Adilabad,19.6833,78.4167
504312,Tamsi,Andhra Pradesh,AP,Adilabad,19.6833,78.4167
504313,Jainur,Andhra Pradesh,AP,Adilabad,19.6833,78.4167
504321,Wankdi,Andhra Pradesh,AP,Adilabad,19.6833,78.4167
504325,Jainad,Andhra Pradesh,AP,Adilabad,19.6833,78.4167
504340,Nachan Yellapur,Andhra Pradesh,AP,Adilabad,19.6833,78.4167
504342,Indarpalli,Andhra Pradesh,AP,Adilabad,19.6833,78.4167
504344,Hajipur,Andhra Pradesh,AP,Adilabad,19.6833,78.4167
504346,Indervalli,Andhra Pradesh,AP,Adilabad,19.6833,78.4167
505001,K Nagar Bus Stand,Andhra Pradesh,AP,Karimnagar,17.448,78.5913
505002,Jawahar Nagar,Andhra Pradesh,AP,Karimnagar,17.448,78.5913
505101,Uppal (Knr),Andhra Pradesh,AP,Kurnool,17.448,78.5913
505102,Vagapalli,Andhra Pradesh,AP,Karimnagar,17.448,78.5913
505122,Jammikunta,Andhra Pradesh,AP,Karimnagar,17.448,78.5913
505152,Odela,Andhra Pradesh,AP,Karimnagar,17.448,78.5913
505173,Raghavapur,Andhra Pradesh,AP,Karimnagar,17.448,78.5913
505184,Nagaram,Andhra Pradesh,AP,Karimnagar,17.1842,78.3897
505187,Basant Nagar,Andhra Pradesh,AP,Karimnagar,17.448,78.5913
505188,Elkalapalli,Andhra Pradesh,AP,Karimnagar,17.448,78.5913
505208,Abadi Ramagundam,Andhra Pradesh,AP,Karimnagar,17.448,78.5913
505209,Madpalli,Andhra Pradesh,AP,Karimnagar,17.448,78.5913
505210,Fertilizer City,Andhra Pradesh,AP,Karimnagar,17.448,78.5913
505301,Gandhi Chowk,Andhra Pradesh,AP,Karimnagar,17.448,78.5913
505305,Racharla Boppapur,Andhra Pradesh,AP,Karimnagar,17.448,78.5913
505327,Jagtial H O,Andhra Pradesh,AP,Karimnagar,17.448,78.5913
505401,Elgandal,Andhra Pradesh,AP,Karimnagar,17.448,78.5913
505405,Tadoor,Andhra Pradesh,AP,Karimnagar,17.448,78.5913
505407,Bandankal,Andhra Pradesh,AP,Karimnagar,17.448,78.5913
505413,Vablapur,Andhra Pradesh,AP,Karimnagar,17.448,78.5913
505417,Nagnoor,Andhra Pradesh,AP,Karimnagar,17.448,78.5913
505425,Dharamapuri,Andhra Pradesh,AP,Karimnagar,17.448,78.5913
505450,Ibrahimpathnam (Knr),Andhra Pradesh,AP,Karimnagar,17.448,78.5913
505460,Raikal,Andhra Pradesh,AP,Karimnagar,17.0086,78.1908
505467,Husnabad,Andhra Pradesh,AP,Karimnagar,17.0667,77.65
505470,Kachapur,Andhra Pradesh,AP,Karimnagar,17.7216,79.0386
505472,Saidapur,Andhra Pradesh,AP,Karimnagar,17.6183,78.9458
505474,Tadikal,Andhra Pradesh,AP,Karimnagar,18.3167,79.2833
505475,Vavilal,Andhra Pradesh,AP,Karimnagar,17.7216,79.0386
505476,Damera,Andhra Pradesh,AP,Karimnagar,17.2297,78.8867
505480,Raikal,Andhra Pradesh,AP,Karimnagar,18.9,78.8167
505498,K C Campus (Huzurabad),Andhra Pradesh,AP,Karimnagar,17.448,78.5913
505502,Veena Vanka,Andhra Pradesh,AP,Karimnagar,17.448,78.5913
505505,Challore,Andhra Pradesh,AP,Karimnagar,17.448,78.5913
505525,Elgaid,Andhra Pradesh,AP,Karimnagar,17.448,78.5913
505526,Endapalli,Andhra Pradesh,AP,Karimnagar,17.448,78.5913
505527,Lower Manair Dam Colony,Andhra Pradesh,AP,Karimnagar,17.448,78.5913
505530,Indurthi,Andhra Pradesh,AP,Kurnool,17.448,78.5913
506001,Lashkar Bazar,Andhra Pradesh,AP,Warangal,17.0289,78.3025
506002,Warangal H O,Andhra Pradesh,AP,Warangal,17.0289,78.3025
506003,Fatimanagar,Andhra Pradesh,AP,Warangal,17.0289,78.3025
506004,R E College (Wgl),Andhra Pradesh,AP,Warangal,17.0289,78.3025
506006,Deshaipet (Wgl),Andhra Pradesh,AP,Warangal,17.0289,78.3025
506007,Industrial Estate,Andhra Pradesh,AP,Warangal,17.0289,78.3025
506008,Fort Warangal,Andhra Pradesh,AP,Warangal,17.0289,78.3025
506011,Deval Hazar Sutoon,Andhra Pradesh,AP,Warangal,17.0289,78.3025
506012,M G Road,Andhra Pradesh,AP,Warangal,17.0289,78.3025
506013,Laxmipur (Wgl),Andhra Pradesh,AP,Warangal,17.0289,78.3025
506015,Kakatiya Canal Colony Wgl,Andhra Pradesh,AP,Warangal,17.0289,78.3025
506101,Mahabubabad H O,Andhra Pradesh,AP,Warangal,17.0289,78.3025
506142,Madikonda,Andhra Pradesh,AP,Warangal,17.0289,78.3025
506144,Pallagutta,Andhra Pradesh,AP,Warangal,17.0289,78.3025
506165,Eturnagaram,Andhra Pradesh,AP,Warangal,17.0289,78.3025
506167,Jangaon H O,Andhra Pradesh,AP,Warangal,17.0289,78.3025
506224,Ladnoor,Andhra Pradesh,AP,Warangal,17.0289,78.3025
506244,Quilashapur,Andhra Pradesh,AP,Warangal,17.0289,78.3025
506252,Ippaguda,Andhra Pradesh,AP,Warangal,17.0289,78.3025
506301,Chagal,Andhra Pradesh,AP,Warangal,17.0289,78.3025
506302,Devaruppala,Andhra Pradesh,AP,Warangal,17.0289,78.3025
506303,Wagon Work Shop (Krishna),Andhra Pradesh,AP,Warangal,17.0289,78.3025
506313,Wardhannapet,Andhra Pradesh,AP,Warangal,17.0289,78.3025
506314,Rai Parthi,Andhra Pradesh,AP,Warangal,17.0289,78.3025
506315,Dathala Palli,Andhra Pradesh,AP,Warangal,17.0289,78.3025
506316,Zaffargadh,Andhra Pradesh,AP,Warangal,17.0289,78.3025
506318,Waddekothapalle,Andhra Pradesh,AP,Warangal,17.0289,78.3025
506329,Sangam,Andhra Pradesh,AP,Warangal,17.0289,78.3025
506330,Dharma Rao Cheruvu,Andhra Pradesh,AP,Warangal,17.0289,78.3025
506352,Jangalapalli,Andhra Pradesh,AP,Warangal,17.0289,78.3025
506370,Waddepalli,Andhra Pradesh,AP,Warangal,17.0289,78.3025
506371,Hasanparthi,Andhra Pradesh,AP,Warangal,17.0289,78.3025
506381,Cathedral Compound,Andhra Pradesh,AP,Warangal,17.0289,78.3025
506391,Nadikuda,Andhra Pradesh,AP,Warangal,17.0289,78.3025
507002,Yellandu Cross Rd (Kmm),Andhra Pradesh,AP,Khammam,17.4333,80.675
507003,Gandhi Chowk (Kmm),Andhra Pradesh,AP,Khammam,17.4333,80.675
507101,Adm Bldgs,Andhra Pradesh,AP,Khammam,17.6,80.3333
507106,Laxmidevi Palli,Andhra Pradesh,AP,Khammam,17.6,80.3333
507111,Kalyanamantapam,Andhra Pradesh,AP,Khammam,17.6,80.3333
507115,Nagaram,Andhra Pradesh,AP,Khammam,17.1842,78.3897
507123,Yellandu,Andhra Pradesh,AP,Khammam,17.6,80.3333
507124,Yellaandu Colleries,Andhra Pradesh,AP,Khammam,17.6,80.3333
507152,Janampet,Andhra Pradesh,AP,Khammam,17.6,80.3333
507154,Campus (Paloncha),Andhra Pradesh,AP,Khammam,17.6,80.3333
507157,Palair,Andhra Pradesh,AP,Khammam,17.6,80.3333
507165,Wyra,Andhra Pradesh,AP,Khammam,17.6,80.3333
507167,Tallada,Andhra Pradesh,AP,Khammam,17.6,80.3333
507168,Enkur,Andhra Pradesh,AP,Khammam,17.6,80.3333
507170,Tallam Pahad,Andhra Pradesh,AP,Khammam,17.6,80.3333
507201,Yerrupalem,Andhra Pradesh,AP,Khammam,17.4333,80.675
507202,Banigandla Pahad,Andhra Pradesh,AP,Khammam,17.4333,80.675
507203,Madhira,Andhra Pradesh,AP,Khammam,17.4333,80.675
507206,Dendukur,Andhra Pradesh,AP,Khammam,17.4333,80.675
507209,Kallur,Andhra Pradesh,AP,Khammam,17.2,80.55
507213,Nagula Vancha,Andhra Pradesh,AP,Khammam,17.4333,80.675
507305,Tanikella,Andhra Pradesh,AP,Khammam,17.2667,81.0167
507306,Dammapeta,Andhra Pradesh,AP,Khammam,17.2667,81.0167
508001,Nalgonda H O,Andhra Pradesh,AP,Nalgonda,17.1084,79.1517
508105,Raghunathapuram,Andhra Pradesh,AP,Nalgonda,17.4419,78.3883
508111,Chada,Andhra Pradesh,AP,Nalgonda,17.4419,78.3883
508112,Vali Gonda,Andhra Pradesh,AP,Nalgonda,17.4419,78.3883
508115,Kacharam,Andhra Pradesh,AP,Nalgonda,17.4419,78.3883
508116,Madhapur,Andhra Pradesh,AP,Nalgonda,17.4419,78.3883
508126,Jalapur,Andhra Pradesh,AP,Nalgonda,17.4419,78.3883
508202,Canal Campus,Andhra Pradesh,AP,Nalgonda,17.1667,79.4333
508206,X Road Kodad,Andhra Pradesh,AP,Nalgonda,17.1667,79.4333
508207,A C Palli,Andhra Pradesh,AP,Nalgonda,17.1667,79.4333
508211,Nakrekal,Andhra Pradesh,AP,Nalgonda,17.1667,79.4333
508213,Bank Street,Andhra Pradesh,AP,Nalgonda,17.1667,79.4333
508214,Nacharam Industrial Estat,Andhra Pradesh,AP,Nalgonda,17.1667,79.4333
508234,Nadigudem,Andhra Pradesh,AP,Nalgonda,17.1667,79.4333
508248,K Bheemunipalle,Andhra Pradesh,AP,Nalgonda,17.1667,79.4333
508278,Nadavanore,Andhra Pradesh,AP,Nalgonda,17.1667,79.4333
508286,Wangopalli,Andhra Pradesh,AP,Nalgonda,17.1667,79.4333
508288,Inkriyala,Andhra Pradesh,AP,Nalgonda,17.1667,79.4333
508296,Raghavapuram,Andhra Pradesh,AP,Nalgonda,17.1667,79.4333
508332,Palakaveedu,Andhra Pradesh,AP,Nalgonda,16.7167,79.6333
508346,Indloor,Andhra Pradesh,AP,Nalgonda,16.7167,79.6333
508347,Kalmal Cheruvu,Andhra Pradesh,AP,Nalgonda,16.7167,79.6333
508350,Chalakurthi,Andhra Pradesh,AP,Nalgonda,16.7167,79.6333
508353,Nallabanda Gudem,Andhra Pradesh,AP,Nalgonda,16.7167,79.6333
508355,Janpahad,Andhra Pradesh,AP,Nalgonda,16.7167,79.6333
508367,Adsarla Pally,Andhra Pradesh,AP,Nalgonda,16.7167,79.6333
508373,Nampalli,Andhra Pradesh,AP,Nalgonda,16.7167,79.6333
508374,Madugulapalli,Andhra Pradesh,AP,Nalgonda,16.7167,79.6333
508375,Damarcherla,Andhra Pradesh,AP,Nalgonda,16.7167,79.6333
509001,Osmangunj,Andhra Pradesh,AP,Mahboobnagar,17.044,78.9628
509002,Industrial Estate Mbn,Andhra Pradesh,AP,Mahboobnagar,17.044,78.9628
509103,Wanaparthy H O,Andhra Pradesh,AP,Mahboobnagar,16.7831,78.5394
509110,Madanapuram,Andhra Pradesh,AP,Mahboobnagar,17.6997,78.5592
509113,Varna,Andhra Pradesh,AP,Mahboobnagar,17.6997,78.5592
509115,Chandapur,Andhra Pradesh,AP,Mahboobnagar,17.6669,78.1972
509116,Rajapet,Andhra Pradesh,AP,Mahboobnagar,17.7325,78.9211
509117,Kalwakole,Andhra Pradesh,AP,Mahboobnagar,17.6997,78.5592
509125,Gadwal H O,Andhra Pradesh,AP,Mahboobnagar,14.95,78.5
509126,Rajoli,Andhra Pradesh,AP,Mahboobnagar,14.95,78.5
509127,Leeja,Andhra Pradesh,AP,Mahboobnagar,14.95,78.5
509129,Macherla (M),Andhra Pradesh,AP,Mahboobnagar,14.95,78.5
509135,Uppal Camp,Andhra Pradesh,AP,Mahboobnagar,16.7831,78.5394
509137,Utnoor,Andhra Pradesh,AP,Mahboobnagar,16.7831,78.5394
509141,Padu,Andhra Pradesh,AP,Mahboobnagar,16.7831,78.5394
509143,Yelkur,Andhra Pradesh,AP,Mahboobnagar,16.7831,78.5394
509144,Waddepalli,Andhra Pradesh,AP,Mahboobnagar,16.7831,78.5394
509147,Palavoi,Andhra Pradesh,AP,Mahboobnagar,16.7831,78.5394
509151,Vallur,Andhra Pradesh,AP,Mahboobnagar,16.7831,78.5394
509153,Undevally,Andhra Pradesh,AP,Mahboobnagar,16.7831,78.5394
509155,Taksila,Andhra Pradesh,AP,Mahboobnagar,16.7831,78.5394
509171,Tangal,Andhra Pradesh,AP,Mahboobnagar,16.7831,78.5394
509202,Bala Nagar,Andhra Pradesh,AP,Mahboobnagar,16.65,77.6667
509204,Devara Kadra,Andhra Pradesh,AP,Mahboobnagar,16.65,77.6667
509205,Dhanwada,Andhra Pradesh,AP,Mahboobnagar,16.65,77.6667
509209,Nagar Kurnool,Andhra Pradesh,AP,Mahboobnagar,16.65,77.6667
509211,Jajapur,Andhra Pradesh,AP,Mahboobnagar,17.2067,78.34
509215,Palem,Andhra Pradesh,AP,Mahboobnagar,17.2067,78.34
509218,Nanajpur,Andhra Pradesh,AP,Mahboobnagar,17.2292,78.2903
509226,Indrakal,Andhra Pradesh,AP,Mahboobnagar,17.5283,79.7533
509227,Tadia Pally,Andhra Pradesh,AP,Mahboobnagar,17.5283,79.7533
509242,Rajapur,Andhra Pradesh,AP,Mahboobnagar,19.05,84.6667
509307,Edganpalli,Andhra Pradesh,AP,Mahboobnagar,16.65,77.5167
509311,Utkur,Andhra Pradesh,AP,Mahboobnagar,16.65,77.5167
509323,Gagan Pahad,Andhra Pradesh,AP,Mahboobnagar,16.65,77.5167
509324,Kalwa Kurthy,Andhra Pradesh,AP,Mahboobnagar,16.65,77.5167
509325,Palmakole,Andhra Pradesh,AP,Mahboobnagar,16.65,77.5167
