Postal Code,Place Name,State,County,City,Latitude,Longitude
12650,Günlük Köyü,Bingöl,Yayladere,Köyler,40.2167,37.9667
12830,Ka?ikli Köyü,Bingöl,Yedisu,Köyler,39.3965,37.2968
13000,Alaniçi Köyü,Bitlis,Bitlis,Narlidere,41.8667,34.2667
13330,8 A?ustos Mahallesi,Bitlis,Bitlis,Bitlis,39.8378,34.0143
13500,Yukari Danaci Köyü,Bitlis,Adilcevaz,Köyler,40.0098,38.4587
13400,Erkizan Mah.,Bitlis,Ahlat,Ahlat,40.0111,32.6722
13800,?irintepe Mahallesi,Bitlis,Güroymak,Güroymak,39.8378,34.0143
13600,Balli Köyü,Bitlis,Hizan,Sa?inli,41.437,34.6617
13700,Ta?bo?az Köyü,Bitlis,Mutki,Meydan,39.5034,34.1208
13200,Oruçlu Köyü,Bitlis,Tatvan,Yelkenli,39.6385,33.364
14000,,Bolu,,,39.8453,33.5064
14020,Fatih,Bolu,Bolu,Karacasu,40.2333,35.9167
14030,Ta?cilar Köyü,Bolu,Bolu,Köyler,40.0286,34.7595
14100,Bahçelievler,Bolu,Bolu,Karamanli,39.9333,32.8333
14200,Semerkant Mhl,Bolu,Bolu,?hsaniye/Gölyüzü,39.8399,36.0411
14300,Ya?amkent,Bolu,Bolu,A?a?isoku/Sanayi,40.0056,35.747
14910,Yalacik Köyü,Bolu,Dörtdivan,Köyler,40.2333,39.0833
14900,Akta?kurtlar Köyü,Bolu,Gerede,Köyler,38.8437,34.453
14780,Çay Köyü,Bolu,Göynük,Köyler,41.4333,34.85
14610,Köro?lu Mah,Bolu,Kibriscik,Kibriscik,40.8708,37.5583
14840,Av?ar Köyü,Bolu,Mengen,Köyler,40,37.7667
14850,Hürriyet Mah.,Bolu,Mengen,Gökçesu,40.2665,38.2196
14860,Pazarköy Köyü,Bolu,Mengen,Köyler,40.2665,38.2196
14800,Mangirlar Köyü,Bolu,Mudurnu,Köyler,40.2665,38.2196
14810,Ta?kesti Köyü,Bolu,Mudurnu,Köyler,40.2665,38.2196
14750,Yuva Köyü,Bolu,Seben,Köyler,38.8,37.4333
14650,Aslibey Mah.,Bolu,Yeniça?a,Yeniça?a,40.8708,37.5583
15000,Bü?düz Köyü,Burdur,Burdur,Köyler,39.8049,35.0724
15030,De?irmenler Mah.,Burdur,Burdur,Yenice,39.7583,35.4946
15040,Aydinlikevler Mah.,Burdur,Burdur,Sanayi,39.7583,35.4946
15100,Emekevler Mah.,Burdur,Burdur,Bahçelievler,39.618,34.3848
15110,Kozluca Köyü,Burdur,Burdur,Köyler,39.618,34.3848
15200,Sakarya Mah.,Burdur,Burdur,Çe?medami,40.6295,30.6428
15800,Sakarca Mah.,Burdur,A?lasun,A?lasun,39.618,34.3848
15810,Ye?ilba?köy  Köyü,Burdur,A?lasun,Köyler,39.618,34.3848
15820,Çanakli  Köyü,Burdur,A?lasun,Köyler,39.618,34.3848
15420,Ta?yaka Mah.,Burdur,Altinyayla(Dirmil),Altinyayla(Dirmil),37.0303,29.3858
15300,Gündo?du Köyü,Burdur,Bucak,Köyler,41.4833,34.4333
15310,Kizilkaya Köyü,Burdur,Bucak,Köyler,39.3167,35.4944
15325,Gökalan Mah.,Burdur,Bucak,Kocaaliler,40.0267,36.3167
