Postal Code,Place Name,State,Latitude,Longitude
19070,Devlai,NWFP Peshawar,34.8644,72.2533
19071,Tootano Bandi,NWFP Peshawar,34.9069,72.2366
19100,Alpurai,NWFP Peshawar,34.9203,72.6319
19101,Shikolai,NWFP Peshawar,34.79,71.8178
19110,Khawaza Khela,NWFP Peshawar,34.9906,72.4719
19111,Farhatabad,NWFP Peshawar,34.9906,72.4719
19120,Charbagh,NWFP Peshawar,34.8367,72.4419
19121,Gulibagh,NWFP Peshawar,34.8747,72.4347
19130,Mingora,NWFP Peshawar,34.7761,72.3611
19131,Nawan Kellay,NWFP Peshawar,34.7397,72.4256
19140,Aman Kot,NWFP Peshawar,34.5364,71.2039
19150,Aloch,NWFP Peshawar,34.7383,72.6842
19200,Saidu Sharif G.P.O.,NWFP Peshawar,34.8741,72.5631
19201,Goli Gram,NWFP Peshawar,34.8741,72.5631
19210,Rahim Abad,NWFP Peshawar,34.6543,72.4591
19211,Belogram,NWFP Peshawar,34.6543,72.4591
19230,Ghalegi,NWFP Peshawar,34.6543,72.4591
19240,Barikot,NWFP Peshawar,34.6778,72.2219
19241,Guratai,NWFP Peshawar,34.6069,73.0083
19250,Zara Khela,NWFP Peshawar,34.6543,72.4591
19251,Garhi,NWFP Peshawar,34.2167,73.6
19270,Torwarsak,NWFP Peshawar,34.5158,72.3614
19280,Pir Baba,NWFP Peshawar,34.6543,72.4591
19281,Ghazi Khani,NWFP Peshawar,34.6543,72.4591
19290,Daggar,NWFP Peshawar,34.5114,72.4839
19291,Ellai,NWFP Peshawar,34.4704,72.3984
19300,Nawagai,NWFP Peshawar,34.7058,72.8475
19301,Koga,NWFP Peshawar,34.3897,72.5075
20000,Sazine,NWFP Peshawar,34.7637,73.3287
20100,Dassu,NWFP Peshawar,35.7167,75.5167
20101,Seo,NWFP Peshawar,35.3167,73.25
20200,Pattan,NWFP Peshawar,34.6472,73.3583
20201,Shakan Abad,NWFP Peshawar,34.6472,73.3583
20210,Dullan Wala,Norhern Punajb Rawalpindi,34.6472,73.3583
20300,Ranolia,NWFP Peshawar,35.0489,72.8864
20301,Jijal,NWFP Peshawar,35.0439,72.9228
20400,Sholgara,NWFP Peshawar,34.7042,72.6056
20500,Besham,NWFP Peshawar,34.9319,72.8778
20501,Shang,NWFP Peshawar,34.8772,72.8861
21010,Biari Ayub Khan,NWFP Peshawar,33.9323,72.1629
21011,Kucha,NWFP Peshawar,29.1681,67.5694
21020,Muslim Abad,NWFP Peshawar,34.4,71.9014
21021,Nili Shang,NWFP Peshawar,34.6083,73.1069
21030,Thakot,NWFP Peshawar,34.75,72.9167
21031,Changal,NWFP Peshawar,34.0417,73.875
21040,Battagram,NWFP Peshawar,34.7397,72.9783
21041,Paimal Sharif,NWFP Peshawar,34.7397,72.9783
21050,Bansir,NWFP Peshawar,34.7167,73.15
21051,Hill,NWFP Peshawar,34.7167,73.15
21060,Kuza Banda,NWFP Peshawar,34.6347,73.0042
21061,Trand,NWFP Peshawar,33.1479,72.55
21070,Chatar Plain,NWFP Peshawar,34.192,72.746
21080,Bali Mang,NWFP Peshawar,34.192,72.746
21090,Battal,NWFP Peshawar,33.6861,73.9792
21091,Ahal,NWFP Peshawar,34.3639,73.0458
21100,Hajiabad,NWFP Peshawar,34.2589,71.8317
21101,Kotli Pain,NWFP Peshawar,33.9588,72.4545
21110,Baffa,NWFP Peshawar,34.4333,73.2167
21111,Sabir Shah,NWFP Peshawar,34.4347,73.1722
21130,Dhudial,NWFP Peshawar,33.0644,72.9733
21131,Mangon Machhi Pole,NWFP Peshawar,33.9588,72.4545
21140,Shinkari,NWFP Peshawar,34.4517,73.2694
21141,Bedadi,NWFP Peshawar,34.4517,73.2694
21150,Shinkar Camp,NWFP Peshawar,33.9588,72.4545
21160,Dadar,NWFP Peshawar,30.9222,67.8314
21161,Jabbar,NWFP Peshawar,33.2917,73.4875
21170,Jabori,NWFP Peshawar,34.6083,73.275
21200,Naran (Seasonal),NWFP Peshawar,34.6112,73.3105
21210,Kaghan,NWFP Peshawar,34.7833,73.5333
21211,Rajwal,NWFP Peshawar,34.8222,73.5167
21220,Mahandri Bazar,NWFP Peshawar,34.7333,73.55
21221,Manoor,NWFP Peshawar,34.7333,73.55
21230,Balakot,NWFP Peshawar,34.55,73.35
21231,Paras,NWFP Peshawar,34.6667,73.4667
21240,Ghari Habib Ullah,NWFP Peshawar,34.6996,72.8195
21241,Pateka,NWFP Peshawar,34.6996,72.8195
21250,Batrasi Camp,NWFP Peshawar,34.6112,73.3105
21260,Utter Shisha,NWFP Peshawar,34.6112,73.3105
21261,Jaba Sheep Farm,NWFP Peshawar,34.6112,73.3105
21270,Chakia,NWFP Peshawar,34.3169,73.2483
21300,Sadin Meira,NWFP Peshawar,34.58,72.8672
21301,Gangwal,NWFP Peshawar,34.4009,73.1715
21330,Mangloor,NWFP Peshawar,34.07,72.7934
21331,Morbafa Kalan,NWFP Peshawar,34.07,72.7934
21340,Bher Kund,NWFP Peshawar,34.07,72.7934
21341,Timbar Khola,NWFP Peshawar,34.07,72.7934
21350,Khaki,NWFP Peshawar,30.7792,71.9583
21351,Susal,NWFP Peshawar,34.4167,73.1
21360,Murad Pur,NWFP Peshawar,31.4933,69.8099
21361,Choki,NWFP Peshawar,28.0194,67.9208
21370,Perahena,NWFP Peshawar,32.0208,71.0042
21371,Jhangi,NWFP Peshawar,32.0208,71.0042
21380,Phulra,NWFP Peshawar,34.3333,73.05
21381,Tarappi,NWFP Peshawar,34.3,73.0667
21390,Lassan Nawab,NWFP Peshawar,34.2134,73.1001
21391,Bai,NWFP Peshawar,34.2925,72.9469
21400,Oghi,NWFP Peshawar,34.1139,73.5551
21401,Arbora,NWFP Peshawar,34.4625,73.0583
21410,Shamdhera,NWFP Peshawar,32.7792,71.7901
21420,Qila Gay,NWFP Peshawar,32.7792,71.7901
21430,Dilbori,NWFP Peshawar,32.7792,71.7901
21440,Belian,NWFP Peshawar,34.5289,72.9761
21450,Shergrah,NWFP Peshawar,33.0156,72.6709
21451,Maira Kalan,NWFP Peshawar,33.4767,72.9339
21460,Darband,NWFP Peshawar,26.3167,62.6667
22000,Qalander Abad,NWFP Peshawar,32.4708,71.6114
22001,Bandi Dhundan,NWFP Peshawar,34.2644,73.2567
22010,Abbottabad Gpo,NWFP Peshawar,33.346,72.2607
22011,Azizabad,NWFP Peshawar,34.1247,71.8678
22030,Abbottabad Public School,NWFP Peshawar,32.7885,71.9418
22040,Ayub Medical College,NWFP Peshawar,32.7885,71.9418
22044,Mandian,NWFP Peshawar,32.7885,71.9418
22050,Jhangi,NWFP Peshawar,33.6167,73.0667
22060,Toba Camp,NWFP Peshawar,32.7885,71.9418
22070,Kakul,NWFP Peshawar,34.1833,73.2667
22071,Kakul Village,NWFP Peshawar,34.1833,73.2667
