Postal Code,Place Name,State,State Abbreviation,County,City,Latitude,Longitude
2532,????????? / Turnovlag,????????? / Kjustendil,KNL,????????? / Kjustendil,,42.2806,22.7842
2533,????????? / Slokoshhica,????????? / Kjustendil,KNL,????????? / Kjustendil,????????? / Slokoshhica,42.3145,22.8042
2534,???? ???? / Novo selo,????????? / Kjustendil,KNL,????????? / Kjustendil,,42.4069,22.8264
2535,????? ??????? / Gorna Grashhica,????????? / Kjustendil,KNL,????????? / Kjustendil,????? ??????? / Gorna Grashhica,42.3133,22.8086
2536,????? ??????? / Dolna Grashhica,????????? / Kjustendil,KNL,????????? / Kjustendil,,42.3008,22.7928
2537,??????? / Katrishhe,????????? / Kjustendil,KNL,????????? / Kjustendil,,42.2833,22.8333
2538,?????????? / Tavalichevo,????????? / Kjustendil,KNL,????????? / Kjustendil,?????????? / Tavalichevo,42.3122,22.8547
2539,?????? / Bunovo,????????? / Kjustendil,KNL,????????? / Kjustendil,,42.3836,22.7683
2540,?????? / Konjavo,????????? / Kjustendil,KNL,????????? / Kjustendil,?????? / Konjavo,42.325,22.7844
2541,??????? / Dvorishhe,????????? / Kjustendil,KNL,????????? / Kjustendil,,42.3383,22.7508
2542,????????? / Curvenjano,????????? / Kjustendil,KNL,????????? / Kjustendil,,42.3572,22.7967
2543,????????? / Kopilovci,????????? / Kjustendil,KNL,????????? / Kjustendil,????????? / Kopilovci,42.3325,22.7342
2544,???????? / Jabulkovo,????????? / Kjustendil,KNL,????????? / Kjustendil,???????? / Jabulkovo,42.3136,22.7453
2545,???????? / Zhabokrut,????????? / Kjustendil,KNL,????????? / Kjustendil,???????? / Zhabokrut,42.3028,22.7583
2546,???????? / Girchevci,????????? / Kjustendil,KNL,????????? / Kjustendil,,42.2936,22.7686
2547,???????? / Sovoljano,????????? / Kjustendil,KNL,????????? / Kjustendil,???????? / Sovoljano,42.3311,22.6603
2548,?????? / Blatec,????????? / Kjustendil,KNL,????????? / Kjustendil,,42.3161,22.6033
2549,?????????? / Mazarachevo,????????? / Kjustendil,KNL,????????? / Kjustendil,,42.3497,22.6222
2550,????????? / Razhdavica,????????? / Kjustendil,KNL,????????? / Kjustendil,????????? / Razhdavica,42.4147,22.7125
2551,?????? ????????? / Polska Skakavica,????????? / Kjustendil,KNL,????????? / Kjustendil,,42.4186,22.6553
2552,???????? / Shipochano,????????? / Kjustendil,KNL,????????? / Kjustendil,,42.3694,22.7289
2553,???????? / Shishkovci,????????? / Kjustendil,KNL,????????? / Kjustendil,???????? / Shishkovci,42.3489,22.7164
2560,????? ???? / Dolno Ujno,????????? / Kjustendil,KNL,????????? / Kjustendil,,42.4172,22.5772
2561,????? ???? / Gorno Ujno,????????? / Kjustendil,KNL,????????? / Kjustendil,,42.4517,22.5728
2562,???????? / Ivanovci,????????? / Kjustendil,KNL,????????? / Kjustendil,,42.3703,22.5108
2563,???????? / Creshnovo,????????? / Kjustendil,KNL,????????? / Kjustendil,,42.3253,22.4394
2564,??????????? / Dragovishhica,????????? / Kjustendil,KNL,????????? / Kjustendil,??????????? / Dragovishhica,42.3714,22.6503
2565,????????? / Goranovci,????????? / Kjustendil,KNL,????????? / Kjustendil,,42.3864,22.6289
2566,??????? / Stensko,????????? / Kjustendil,KNL,????????? / Kjustendil,,42.3722,22.6847
2567,????????? / Curvendol,????????? / Kjustendil,KNL,????????? / Kjustendil,,42.2797,22.4486
2568,??????? / Gurljano,????????? / Kjustendil,KNL,????????? / Kjustendil,,42.2497,22.5694
2569,??????? / Ranenci,????????? / Kjustendil,KNL,????????? / Kjustendil,,42.3478,22.5319
2570,??????? / Gjueshevo,????????? / Kjustendil,KNL,????????? / Kjustendil,??????? / Gjueshevo,42.1828,22.6353
2571,?????????? / Prekolnica,????????? / Kjustendil,KNL,????????? / Kjustendil,,42.2711,22.4892
2572,????????? ????????? / Kamenichka Skakavica,????????? / Kjustendil,KNL,????????? / Kjustendil,,42.2361,22.5131
2573,??????? / Zhilenci,????????? / Kjustendil,KNL,????????? / Kjustendil,??????? / Zhilenci,42.2672,22.6417
2574,?????????? / Gramazhdano,????????? / Kjustendil,KNL,????????? / Kjustendil,?????????? / Gramazhdano,42.2606,22.6511
2575,????? ????????? / Gorna Brestnica,????????? / Kjustendil,KNL,????????? / Kjustendil,,42.2836,22.6128
2576,???????? / Sazhdenik,????????? / Kjustendil,KNL,????????? / Kjustendil,,42.1333,22.5833
2586,??????? / Tursino,????????? / Kjustendil,KNL,????????? / Kjustendil,,42.2183,22.74
2587,?????? / Bersin,????????? / Kjustendil,KNL,????????? / Kjustendil,,42.2447,22.7772
2588,??????? / Lelinci,????????? / Kjustendil,KNL,????????? / Kjustendil,,42.2328,22.7417
2589,??????? / Granica,????????? / Kjustendil,KNL,????????? / Kjustendil,??????? / Granica,42.2531,22.7419
2599,???????? / Skrinjano,????????? / Kjustendil,KNL,????????? / Kjustendil,,42.3189,22.6983
2577,??????? / Chekanec,????????? / Kjustendil,KNL,????????? / Nevestino,,42.11,22.6289
2578,????? ??????? / Rashka Grashhica,????????? / Kjustendil,KNL,????????? / Nevestino,,42.2069,22.7786
2579,?????? / Vetren,????????? / Kjustendil,KNL,????????? / Nevestino,,42.05,22.75
2580,????????? / Curvarica,????????? / Kjustendil,KNL,????????? / Nevestino,,42.0717,22.8414
2581,???? / Ilija,????????? / Kjustendil,KNL,????????? / Nevestino,,42.0714,22.7928
2582,?????????? / Pelatikovo,????????? / Kjustendil,KNL,????????? / Nevestino,,42.1767,22.7736
2583,????????? / Smolichano,????????? / Kjustendil,KNL,????????? / Nevestino,,42.1439,22.7956
2584,?????????? / Stradalovo,????????? / Kjustendil,KNL,????????? / Nevestino,,42.1275,22.7567
2585,?????? / Eremija,????????? / Kjustendil,KNL,????????? / Nevestino,,42.205,22.8428
2590,??????? / Vaksevo,????????? / Kjustendil,KNL,????????? / Nevestino,??????? / Vaksevo,42.1614,22.8597
2591,???????? / Tishanovo,????????? / Kjustendil,KNL,????????? / Nevestino,,42.0989,22.7983
2592,??????? / Zgurovo,????????? / Kjustendil,KNL,????????? / Nevestino,,42.2222,22.7819
2593,????????? / Kadrovica,????????? / Kjustendil,KNL,????????? / Nevestino,,42.2378,22.813
2594,????????? ??????? / Nedelkova Grashhica,????????? / Kjustendil,KNL,????????? / Nevestino,,42.2369,22.8042
2595,????????? / Nevestino,????????? / Kjustendil,KNL,????????? / Nevestino,,42.2564,22.8536
2596,???????? / Drumokhar,????????? / Kjustendil,KNL,????????? / Nevestino,,42.2333,22.8667
2597,????? / Liljach,????????? / Kjustendil,KNL,????????? / Nevestino,,42.2925,22.8692
2598,??????? / Chetirci,????????? / Kjustendil,KNL,????????? / Nevestino,,42.2406,22.8811
2655,???????? / Murvodol,????????? / Kjustendil,KNL,????????? / Nevestino,,42.2317,22.9147
2658,????? ??????? / Dolna Koznica,????????? / Kjustendil,KNL,????????? / Nevestino,,42.2686,22.9117
2659,?????? / Pastukh,????????? / Kjustendil,KNL,????????? / Nevestino,,42.2033,22.9028
2630,???? / Rila,????????? / Kjustendil,KNL,???? / Rila,,42.1333,23.1333
2631,?????? / Pastra,????????? / Kjustendil,KNL,???? / Rila,?????? / Pastra,42.1167,23.2167
2632,?????? / Padala,????????? / Kjustendil,KNL,???? / Rila,,42.1333,23.1833
2641,??????? / Smochevo,????????? / Kjustendil,KNL,???? / Rila,??????? / Smochevo,42.15,23.1
2643,?????? ???????? / Rilski manastir,????????? / Kjustendil,KNL,???? / Rila,,42.1333,23.3333
2621,???????? / Resilovo,????????? / Kjustendil,KNL,???????? ???? / Sapareva banja,???????? / Resilovo,42.2667,23.2
2645,???????? / Saparevo,????????? / Kjustendil,KNL,???????? ???? / Sapareva banja,???????? / Saparevo,42.3,23.3
2647,??????? / Ovcharci,????????? / Kjustendil,KNL,???????? ???? / Sapareva banja,??????? / Ovcharci,42.2667,23.2167
2650,???????? / Panichishhe,????????? / Kjustendil,KNL,???????? ???? / Sapareva banja,,42.2879,22.9866
3650,???????? ???? / Sapareva banja,????????? / Kjustendil,KNL,???????? ???? / Sapareva banja,,43.6964,23.4447
2600,??????? / Dupnica,????????? / Kjustendil,KNL,??????? / Dupnica,,42.2667,23.1167
2617,??????? / Blatino,????????? / Kjustendil,KNL,??????? / Dupnica,,42.3,23.1
2618,???????? / Piperevo,????????? / Kjustendil,KNL,??????? / Dupnica,,42.2833,23.1167
2619,????????? / Topolnica,????????? / Kjustendil,KNL,??????? / Dupnica,,42.35,23.1333
2620,??????? / Jakhinovo,????????? / Kjustendil,KNL,??????? / Dupnica,??????? / Jakhinovo,42.25,23.1667
2629,?????? ???? / Cherven breg,????????? / Kjustendil,KNL,??????? / Dupnica,?????? ???? / Cherven breg,42.3,23.1667
2633,???????? / Krajnici,????????? / Kjustendil,KNL,??????? / Dupnica,???????? / Krajnici,42.1671,23.0954
2644,???????? / Bistrica,????????? / Kjustendil,KNL,??????? / Dupnica,???????? / Bistrica,42.2333,23.1667
2648,??????? / Dzherman,????????? / Kjustendil,KNL,??????? / Dupnica,??????? / Dzherman,42.2167,23.0833
2649,?????? ??? / Krajni dol,????????? / Kjustendil,KNL,??????? / Dupnica,,42.2,23.0833
2651,?????? / Djakovo,????????? / Kjustendil,KNL,??????? / Dupnica,?????? / Djakovo,42.3333,23.0833
2652,????? / Deljan,????????? / Kjustendil,KNL,??????? / Dupnica,,42.3833,23.1
2653,???????? / Kremenik,????????? / Kjustendil,KNL,??????? / Dupnica,,42.3667,23.05
2679,??????? / Gramade,????????? / Kjustendil,KNL,??????? / Dupnica,,42.2167,23.0667
2680,???????? / Balanovo,????????? / Kjustendil,KNL,??????? / Dupnica,???????? / Balanovo,42.25,23.0667
2681,???????? / Palatovo,????????? / Kjustendil,KNL,??????? / Dupnica,,42.25,23.0167
2554,??????????? / Dragojchinci,????????? / Kjustendil,KNL,???????? / Trekljano,,42.6167,22.5
2555,???????? / Buzovica,????????? / Kjustendil,KNL,???????? / Trekljano,,42.5986,22.5447
2556,????? ?????? / Gorno Kobile,????????? / Kjustendil,KNL,???????? / Trekljano,,42.5667,22.5167
2557,?????????? / Gabreshevci,????????? / Kjustendil,KNL,???????? / Trekljano,,42.5275,22.6397
2558,????? / Brest,????????? / Kjustendil,KNL,???????? / Trekljano,,42.4642,22.6025
2559,????? ??? / Dobri dol,????????? / Kjustendil,KNL,???????? / Trekljano,,42.5064,22.67
5089,?????? / Dedino,???????? / Kurdzhali,KRZ,?????? / Ardino,????? ??????? / Dolno Prakhovo,43.025,25.9667
6750,??????? ????? / Chervena skala,???????? / Kurdzhali,KRZ,?????? / Ardino,???????? / Bogatino,41.5167,25.1667
6759,???????? / Temenuga,???????? / Kurdzhali,KRZ,?????? / Ardino,??????? / Gurbishhe,41.5167,25.1667
6760,??????? / Gurbishhe,???????? / Kurdzhali,KRZ,?????? / Ardino,??????? / Gurbishhe,41.55,25.15
6761,???????? / Akhrjansko,???????? / Kurdzhali,KRZ,?????? / Ardino,???????? / Akhrjansko,41.6,25.1167
6762,???????? / Rodopsko,???????? / Kurdzhali,KRZ,?????? / Ardino,???????? / Akhrjansko,41.5833,25.1167
6763,??????????? / Turnoslivka,???????? / Kurdzhali,KRZ,?????? / Ardino,???????? / Akhrjansko,41.5833,25.1
6764,??????? / Djadovci,???????? / Kurdzhali,KRZ,?????? / Ardino,????????? / Pravdoljub,41.6167,25.15
6765,????????? / Pravdoljub,???????? / Kurdzhali,KRZ,?????? / Ardino,????????? / Pravdoljub,41.5333,25.2667
6766,???????? / Krojachevo,???????? / Kurdzhali,KRZ,?????? / Ardino,,41.5833,25.1333
6767,??????? / Latinka,???????? / Kurdzhali,KRZ,?????? / Ardino,,41.5833,25.1333
6768,???????? / Svetulka,???????? / Kurdzhali,KRZ,?????? / Ardino,???????? / Svetulka,41.5667,25.1
6769,?????????? / Bistrogled,???????? / Kurdzhali,KRZ,?????? / Ardino,???????? / Svetulka,41.5667,25.1333
6770,??? ????? / Bjal izvor,???????? / Kurdzhali,KRZ,?????? / Ardino,??? ????? / Bjal izvor,41.55,25.0833
6771,?????? / Padina,???????? / Kurdzhali,KRZ,?????? / Ardino,?????? / Padina,41.5,25.0667
6773,???????? / Stojanovo,???????? / Kurdzhali,KRZ,?????? / Ardino,,41.5833,25.0333
6774,?????? / Musevo,???????? / Kurdzhali,KRZ,?????? / Ardino,,41.5667,25.0333
6775,??????? / Srunsko,???????? / Kurdzhali,KRZ,?????? / Ardino,??? ????? / Bjal izvor,41.5333,25.1
6776,?????? / Paspal,???????? / Kurdzhali,KRZ,?????? / Ardino,,41.5667,25.0333
6777,?????? / Bashevo,???????? / Kurdzhali,KRZ,?????? / Ardino,?????? / Bashevo,41.6667,25.1333
6778,????????? / Chernigovo,???????? / Kurdzhali,KRZ,?????? / Ardino,????? ??????? / Dolno Prakhovo,41.6833,25.1667
6779,????? ??????? / Dolno Prakhovo,???????? / Kurdzhali,KRZ,?????? / Ardino,????? ??????? / Dolno Prakhovo,41.65,25.15
6780,????? ??????? / Gorno Prakhovo,???????? / Kurdzhali,KRZ,?????? / Ardino,????? ??????? / Gorno Prakhovo,41.65,25.15
6781,??????? / Mlechino,???????? / Kurdzhali,KRZ,?????? / Ardino,??????? / Mlechino,41.6167,25.1833
6782,??????? / Khromica,???????? / Kurdzhali,KRZ,?????? / Ardino,???????? / Bogatino,41.6167,25.2
6783,?????? / Lenishhe,???????? / Kurdzhali,KRZ,?????? / Ardino,?????? / Lenishhe,41.5333,25.2
6784,??? / Mak,???????? / Kurdzhali,KRZ,?????? / Ardino,??????? / Gurbishhe,41.5333,25.2
6785,?????? / Sinchec,???????? / Kurdzhali,KRZ,?????? / Ardino,?????? / Sinchec,41.55,25.2
6786,??????? / Chubrika,???????? / Kurdzhali,KRZ,?????? / Ardino,??????? / Chubrika,41.55,25.2
6787,????????? / Jabulkovec,???????? / Kurdzhali,KRZ,?????? / Ardino,????????? / Jabulkovec,41.55,25.2
6788,??????? / En'ovche,???????? / Kurdzhali,KRZ,?????? / Ardino,??????? / En'ovche,41.5167,25.0667
6789,???????? / Sedlarci,???????? / Kurdzhali,KRZ,?????? / Ardino,,41.5333,25.0333
6790,??????? / Ribarci,???????? / Kurdzhali,KRZ,?????? / Ardino,?????? / Sukhovo,41.6667,25.25
6791,??????? / Kitnica,???????? / Kurdzhali,KRZ,?????? / Ardino,,41.6833,25.1667
6792,?????? / Brezen,???????? / Kurdzhali,KRZ,?????? / Ardino,?????? / Brezen,41.6667,25.2167
6793,???????? / Golobrad,???????? / Kurdzhali,KRZ,?????? / Ardino,???????? / Golobrad,41.6667,25.2167
6794,?????? / Sukhovo,???????? / Kurdzhali,KRZ,?????? / Ardino,?????? / Sukhovo,41.65,25.2667
6795,???????? / Rusalsko,???????? / Kurdzhali,KRZ,?????? / Ardino,,41.7167,25.15
6796,?????? / Ljubino,???????? / Kurdzhali,KRZ,?????? / Ardino,,41.6667,25.1167
6797,???????? / Avramovo,???????? / Kurdzhali,KRZ,?????? / Ardino,,41.7,25.1667
6798,???????? / Pesnopoj,???????? / Kurdzhali,KRZ,?????? / Ardino,,41.6833,25.1167
6799,??????? / Spoluka,???????? / Kurdzhali,KRZ,?????? / Ardino,,41.7167,25.1167
9961,???????? / Dojranci,???????? / Kurdzhali,KRZ,?????? / Ardino,,43.625,27.1458
6839,??????? / Kupcite,???????? / Kurdzhali,KRZ,?????? / Dzhebel,?????? / Potoche,41.55,25.3
6840,???????? / Mishevsko,???????? / Kurdzhali,KRZ,?????? / Dzhebel,???????? / Mishevsko,41.5167,25.25
6841,?????? / Kontil,???????? / Kurdzhali,KRZ,?????? / Dzhebel,?????? / Kontil,41.5,25.1833
6842,??????? / Zhultika,???????? / Kurdzhali,KRZ,?????? / Dzhebel,,41.5167,25.1833
6843,???????? / Turnovci,???????? / Kurdzhali,KRZ,?????? / Dzhebel,,41.5,25.25
6844,???????? / Curkvica,???????? / Kurdzhali,KRZ,?????? / Dzhebel,,41.5333,25.25
6845,???????? / Mrezhichko,???????? / Kurdzhali,KRZ,?????? / Dzhebel,??????? / Rogozche,41.4667,25.2833
6846,????????? / Dushinkovo,???????? / Kurdzhali,KRZ,?????? / Dzhebel,????????? / Dushinkovo,41.4667,25.3
6847,??????? / Poljanec,???????? / Kurdzhali,KRZ,?????? / Dzhebel,????????? / Dushinkovo,41.4833,25.35
6848,?????? / Kozica,???????? / Kurdzhali,KRZ,?????? / Dzhebel,,41.45,25.2833
6849,?????? / Ridino,???????? / Kurdzhali,KRZ,?????? / Dzhebel,?????? / Ridino,41.4333,25.2833
6850,?????? / Dzhebel,???????? / Kurdzhali,KRZ,?????? / Dzhebel,,41.5,25.3
6851,?????? / Paprat,???????? / Kurdzhali,KRZ,?????? / Dzhebel,?????? / Paprat,41.5167,25.2833
6852,???????????? / Vodenicharsko,???????? / Kurdzhali,KRZ,?????? / Dzhebel,???????????? / Vodenicharsko,41.5,25.25
6853,?????? / Ustren,???????? / Kurdzhali,KRZ,?????? / Dzhebel,?????? / Ustren,41.4667,25.2333
6854,????? / Jamino,???????? / Kurdzhali,KRZ,?????? / Dzhebel,?????? / Ustren,41.45,25.25
6855,???????? / Zheludovo,???????? / Kurdzhali,KRZ,?????? / Dzhebel,???????? / Zheludovo,41.45,25.2167
6856,??????? ?????? / General Geshevo,???????? / Kurdzhali,KRZ,?????? / Dzhebel,??????? ?????? / General Geshevo,41.4333,25.2
6857,???????? / Dobrinci,???????? / Kurdzhali,KRZ,?????? / Dzhebel,???????? / Dobrinci,41.4,25.1667
6858,?????? / Pripek,???????? / Kurdzhali,KRZ,?????? / Dzhebel,?????? / Pripek,41.4667,25.1833
6859,????? / Lebed,???????? / Kurdzhali,KRZ,?????? / Dzhebel,?????? / Ustren,41.4833,25.2167
3790,??????? / Bregovo,???????? / Kurdzhali,KRZ,??????? / Kirkovo,???????? / Samodiva,44.1116,22.6324
6800,???? / Nane,???????? / Kurdzhali,KRZ,??????? / Kirkovo,,41.4333,25.4667
6860,???????? / Drangovo,???????? / Kurdzhali,KRZ,??????? / Kirkovo,???????? / Drangovo,41.3333,25.25
6861,????? / Dedec,???????? / Kurdzhali,KRZ,??????? / Kirkovo,?????????? / Dobromirci,41.3833,25.2667
6862,??????? / Preseka,???????? / Kurdzhali,KRZ,??????? / Kirkovo,??????? / Preseka,41.3833,25.1833
6863,??????? / Kajaloba,???????? / Kurdzhali,KRZ,??????? / Kirkovo,??????? / Kajaloba,41.35,25.2
6865,????????? / Benkovski,???????? / Kurdzhali,KRZ,??????? / Kirkovo,????????? / Benkovski,41.3833,25.2667
6867,???????? / Mogiljane,???????? / Kurdzhali,KRZ,??????? / Kirkovo,????? / Kitna,41.3667,25.2333
6868,????? / Kitna,???????? / Kurdzhali,KRZ,??????? / Kirkovo,????? / Kitna,41.3833,25.2667
6869,?????? / Chichevo,???????? / Kurdzhali,KRZ,??????? / Kirkovo,?????? / Chichevo,41.35,25.2833
6870,????? ???????? / Dolno Kupinovo,???????? / Kurdzhali,KRZ,??????? / Kirkovo,????? ???????? / Dolno Kupinovo,41.3,25.2833
6871,????? ???????? / Gorno Kupinovo,???????? / Kurdzhali,KRZ,??????? / Kirkovo,????? ???????? / Gorno Kupinovo,41.2667,25.2667
6872,??????? / Dzherovo,???????? / Kurdzhali,KRZ,??????? / Kirkovo,??????? / Dzherovo,41.3167,25.3167
6873,???????? / Fotinovo,???????? / Kurdzhali,KRZ,??????? / Kirkovo,???????? / Fotinovo,41.3667,25.3333
6875,????????? / Khadzhijsko,???????? / Kurdzhali,KRZ,??????? / Kirkovo,???????? / Fotinovo,41.3524,25.3226
6876,?????? / Djulica,???????? / Kurdzhali,KRZ,??????? / Kirkovo,?????? / Djulica,41.4,25.3167
6877,??????? / Starovo,???????? / Kurdzhali,KRZ,??????? / Kirkovo,??????? / Starovo,41.4167,25.3167
6878,???????? / Samodiva,???????? / Kurdzhali,KRZ,??????? / Kirkovo,???????? / Samodiva,41.3667,25.35
6880,??????? / Podkova,???????? / Kurdzhali,KRZ,??????? / Kirkovo,??????? / Podkova,41.4,25.4
6881,???????? / Ostrovec,???????? / Kurdzhali,KRZ,??????? / Kirkovo,???????? / Ostrovec,41.4,25.3833
6882,??????? / Purvica,???????? / Kurdzhali,KRZ,??????? / Kirkovo,????? / Shopci,41.3667,25.3667
6883,????? / Shopci,???????? / Kurdzhali,KRZ,??????? / Kirkovo,????? / Shopci,41.3833,25.3833
6884,?????? / Kremen,???????? / Kurdzhali,KRZ,??????? / Kirkovo,?????????? / Chakalarovo,41.3389,25.3278
6885,???????? / Druzhinci,???????? / Kurdzhali,KRZ,??????? / Kirkovo,????? / Zavoja,41.3333,25.3333
6887,?????? / Domishhe,???????? / Kurdzhali,KRZ,??????? / Kirkovo,?????? / Domishhe,41.35,25.3833
6888,????????? / Shumnatica,???????? / Kurdzhali,KRZ,??????? / Kirkovo,????????? / Shumnatica,41.3,25.3667
6890,?????? / Grivjak,???????? / Kurdzhali,KRZ,??????? / Kirkovo,?????? / Grivjak,41.3833,25.4833
6892,?????? / Orlica,???????? / Kurdzhali,KRZ,??????? / Kirkovo,?????? / Orlica,41.3167,25.4
6893,?????? / Carino,???????? / Kurdzhali,KRZ,??????? / Kirkovo,,41.3333,25.4333
6894,??????????? / Lozengradci,???????? / Kurdzhali,KRZ,??????? / Kirkovo,??????????? / Lozengradci,41.2833,25.4
6896,??????? / Delvino,???????? / Kurdzhali,KRZ,??????? / Kirkovo,??????? / Delvino,41.3833,25.4833
6897,????????? / Samokitka,???????? / Kurdzhali,KRZ,??????? / Kirkovo,????????? / Samokitka,41.4,25.4333
6898,??????? / Tikhomir,???????? / Kurdzhali,KRZ,??????? / Kirkovo,??????? / Tikhomir,41.3,25.5
6899,??????? / Strizhba,???????? / Kurdzhali,KRZ,??????? / Kirkovo,,41.3,25.45
6900,?????????? / Krumovgrad,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,,41.4667,25.65
6907,??????? / Kachulka,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,,41.5,25.6667
6908,?????? / Dzhanka,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,?????? / Dzhanka,41.55,25.6667
6909,????????? ???????? / Polkovnik Zheljazovo,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,????????? ???????? / Polkovnik Zheljazovo,41.4667,25.6667
6910,?????? / Baraci,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,????? / Kovil,41.5167,25.6333
6912,??????? / Vransko,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,??????? / Vransko,41.4667,25.6667
6913,????? / Kovil,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,????? / Kovil,41.5167,25.6667
6914,????? / Khisar,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,?????? / Dzhanka,41.5333,25.65
6915,????????? / Zlatolist,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,????? ???? / Gorna kula,41.5167,25.6333
6916,????? / Rogach,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,????? / Rogach,41.45,25.7
6917,????????? / Duzhdovnik,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,,41.4667,25.6667
6918,??????? / Kamenka,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,????????? ???????? / Polkovnik Zheljazovo,41.4667,25.6833
6919,???????? / Slivarka,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,???????? / Slivarka,41.45,25.7167
6920,???????? / Zvunarka,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,???????? / Zvunarka,41.45,25.6333
6921,??????? / Lulichka,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,??????? / Lulichka,41.4667,25.6
6922,?????? / Ovchari,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,?????? / Ovchari,41.45,25.65
6923,?????? / Skalak,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,,41.4667,25.6667
6924,?????? / Surnak,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,???????? / Zvunarka,41.4667,25.6667
6925,?????? ???????? / Goljamo Kamenjane,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,?????? ???????? / Goljamo Kamenjane,41.4167,25.7167
6926,????? / Gulija,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,????? / Gulija,41.4167,25.75
6927,??????? / Kuklica,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,??????? / Kuklica,41.4167,25.75
6928,????? / Ruchej,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,???????? / Khrastovo,41.4167,25.6
6929,???????? / Brjagovec,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,?????????? / Strandzhevo,41.65,25.8
6930,????? / Avren,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,????? / Avren,41.35,25.7167
6931,????? / Egrek,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,????? / Egrek,41.3333,25.6167
6932,????? ??????? / Goljam Devesil,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,????? ??????? / Goljam Devesil,41.3333,25.65
6933,?????????? / Devesilovo,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,?????????? / Devesilovo,41.3333,25.6667
6934,?????????? / Devesilica,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,,41.35,25.7167
6935,????? ??????? / Maluk Devesil,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,????? ??????? / Maluk Devesil,41.35,25.7167
6936,????? / Limec,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,,41.3667,25.6333
6937,???????? / Kandilka,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,???????? / Kandilka,41.4167,25.6
6938,??????? / Metlika,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,??????? / Metlika,41.4167,25.6
6939,?????? / Ribino,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,?????? / Ribino,41.3833,25.5333
6940,?????? ????? / Goljama Chinka,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,?????? ????? / Goljama Chinka,41.4,25.55
6941,????? ????? / Malka Chinka,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,?????? ????? / Goljama Chinka,41.3833,25.5333
6942,???????? / Samovila,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,,41.4167,25.4833
6943,??????? / Gulijka,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,??????? / Gulijka,41.45,25.7333
6944,???????? / Bagrilci,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,???????? / Bagrilci,41.4667,25.7833
6945,???????? / Podrumche,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,???????? / Podrumche,41.4167,25.75
6946,???????? / Chernooki,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,???????? / Chernooki,41.4333,25.7667
6947,???????? / Doborsko,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,??? / Chal,41.4833,25.8
6948,????? / Pelin,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,??????? / Gulijka,41.4667,25.7333
6954,??????? / Strazhec,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,,41.3833,25.8833
6955,?????? / Blagun,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,,41.3833,25.75
6957,????????? / Kozhukharci,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,?????????? / Strandzhevo,41.6,25.75
6958,?????? / Bojnik,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,?????? ???????? / Studen kladenec,41.6,25.6833
6959,??????? / Morjanci,???????? / Kurdzhali,KRZ,?????????? / Krumovgrad,??????? / Morjanci,41.6,25.6833
